url,Product_Name,Data sheets,Scraped Text,General text,Features,Technical Specifications
https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/simrad-st90/,Simrad ST90,,"If high performance is your number 1 criterion when choosing a sonar, such as long range, high resolution, narrow beams and high source levels, the Simrad ST90 is your natural choice. We made no compromises during the design of the ST90. Our goal was to make the ultimate high-performance fish-finding sonar. With the Simrad ST90, we use lower frequencies than the SX90 and SU90 sonars.






To achieve this, a completely new transducer was designed. Each transducer element is larger than the SX90 and SU90 elements, but the number of elements is the same as the SU90. This high number of elements allows for the same narrow beam and a longer range. The ST90 has been designed to search with very long ranges in all weather and sea conditions. Whether it is heavy weather, hard bottom, open waters, weak targets - all echoes are handled by the sonar due to the fully stabilized and very narrow beams combined with the cutting edge signal processing.
The centre operational frequency is 19 kHz, but you can select any operational frequency from 14 to 24 kHz in steps of 1 kHz. The cylindrical multi-element transducer allows the omnidirectional sonar beams to be tilted electronically from -10 to +84 degrees. These features allow you to track schools of fish automatically and to observe the whole water volume around the vessel.
The narrow beam opening angle (6.5° @ 17 kHz) and the high source level makes the ST90 a very powerful and high resolution low frequency sonar. The narrow beams provided by the ST90 give you several advantages.

They increase the range and resolution and offer a vertical view with additional details and a clearer picture.
They make the ST90 even more ideal when you need to search for fish close to the sea bottom, or close to the surface, at long ranges.
They provide a far better vertical view with less ""bottom climbing"" than what is seen on sonars with a wider beam.
The narrow beams also decrease the noise level.

It is common for sonars to require many pings to build the various views in the echo presentation. These sonars may, for example, need one ping to build the 360 degrees omni view and then several other pings to fetch the echoes for the vertical views. On the ST90, all the sonar views in the presentation are built using the echoes from one single ping. This feature dramatically improves the update rate and provides better real-time information.





","The Simrad ST90 is a high-performance fish-finding sonar that offers long range, high resolution, narrow beams, and high source levels. It uses lower frequencies than the SX90 and SU90 sonars, with a completely new transducer designed to achieve this. The center operational frequency is 19 kHz, with the option to select any operational frequency from 14 to 24 kHz in steps of 1 kHz. The cylindrical multi-element transducer allows the omnidirectional sonar beams to be tilted electronically from -10 to +84 degrees. The narrow beam opening angle and high source level make the ST90 a powerful and high-resolution low-frequency sonar. It provides a far better vertical view with less 'bottom climbing' than wider beam sonars, and all sonar views in the presentation are built using the echoes from a single ping, improving the update rate and providing better real-time information."," - Long range
 - High resolution
 - Narrow beams
 - High source levels
 - Lower frequencies
 - Tilted electronically transducer beams
 - Wide operational frequency selection
 - Single ping for all sonar views","Sonar, Operational Frequency, 19 kHz
Transducer Elements, Larger than SX90 and SU90, same number as SU90
Transducer Tilt Angle, -10 to +84 degrees
Beam Opening Angle, 6.5° @ 17 kHz
Update Rate, Improved with single ping"
https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/simrad-su90-fish-finding-omni-sonar/,Simrad SU90,,"If long range, high resolution, narrow beams and high source levels are essential criteria for you, the Simrad SU90 is the sonar you need. We made no compromises during the design of this sonar. Our goal was to make the ultimate performance sonar.




The SU90 allows you to choose an operational frequency between 20 to 30 kHz (in 1 kHz steps). The cylindrical multi-element transducer allows the omnidirectional sonar beams to be tilted electronically from +10 to –60 degrees. This allows you to automatically track schools of fish and observe the whole water volume around the vessel. A stabilizing system is included for electronic pitch and roll compensation.



Compared to the Simrad SX90, the number of channels is increased by 50%, giving the sonar an even better performance in selectivity and range.
The narrow opening angle (4,9 degrees at 30 kHz) and the increased source level (3 dB) make the SU90 a powerful, high-resolution, low-frequency sonar. The narrow beam makes the SU90 even more ideal for searching for fish near the bottom or the surface at long ranges. It also provides a far better vertical view with less ""bottom climbing"" that is seen on sonars with a wider beam.




The SU90 Processor Unit is controlled by the Microsoft® Windows® operating system, resulting in a flexible choice of presentation modes for many user applications.

Key features

360 degrees omnidirectional
90 degrees vertical tip
Operational frequency adjustable from 20 to 30 kHz
Narrow beams (opening angle 4,9 degrees at 30 kHz)
Increased source level (3 dB higher than SX90)
Hyperbolic FM transmissions (""Chirp"")
Large dynamic range
High definition
Stabilized beams
Dual-beam operation
Easy operation
Store and recall sonar data
Define and save your own user settings
Clear and easily comprehensive sonar data

The narrow beams provided by the SU90 sonar give you several advantages. They will increase the sonar's range and resolution and offer a vertical view with additional details and a clearer picture. The narrow beams will also decrease the noise level.





","The Simrad SU90 is a sonar that prioritizes long range, high resolution, narrow beams, and high source levels. It offers the flexibility to choose an operational frequency between 20 to 30 kHz in 1 kHz steps. With a cylindrical multi-element transducer, the sonar beams can be tilted electronically from +10 to –60 degrees, allowing for automatic tracking of fish schools and observation of the water volume around the vessel. The increased number of channels compared to the Simrad SX90 results in improved performance in selectivity and range. The SU90 Processor Unit, controlled by the Microsoft® Windows® operating system, provides a flexible choice of presentation modes for various user applications. The narrow beams provided by the SU90 sonar offer several advantages, including increased range and resolution, a clearer vertical view, and decreased noise levels.",,
https://www.kongsberg.com/maritime/products/commercial-fisheries/trigger-systems/tu40/,Simrad TU40,,"The Simrad TU40 is developed for fishing vessels as a small and intuitive system for synchronization purposes.


On research vessels, the hydroacoustic system are the main scientific tools. Nothing can disturb the received echoes, as this will make the echo data unusable for the scientists. For this reason, the K-Sync was developed. It controls the transmission for all the hydroacoustic systems onboard the vessel, synchronizing them in groups by the transmission rate.
However, the K-Sync is too powerful for fishing vessels. That is why we developed a similar concept for fishing, the Simrad TU40 Trigger System. This system is dedicated for fishing vessels. You specify a chosen system as ""master"", and the TU40 distributes the transmission control to all other hydroacoustic systems on board.
What THE SIMRAD TU40 does
In this example from a Simrad ES80 echo sounder, compare area (A) with area (D) to see what the Simrad TU40 does.

(A) All the hydroacoustic systems on the vessel are synchronized. The echogram is clean and you can identify small fish.
(B) Two echo sounders are in operation, but they are not synchronized. You can see that the interference disrupts the echogram, as the number of short pulses increase.
(C) Four sonars have been started, but these are not synchronized. The interference is stronger, and it is very difficult to see any targets.
(D) All the hydroacoustic systems on the vessel have been turned on. The echogram is completely disrupted with interference, making the echo sounder useless.
Basic facts
The TU40 has twelve independent channels. All the channels are isolated, and the unit is compatible with most commercial hydroacoustic equipment, not only with Simrad equipment.
The Trigger Unit runs autonomously. It is set up from a commercial computer running the TU40 program. This application provides the user interface, which allows you to monitor status, settings, and transmit trigger schedules. Once setup is completed, the TU40 program can be closed. The computer can be disconnected from the Trigger Unit, and even put to other use.
Operational principles
Whenever more than one hydroacoustic system is installed on a vessel, interference may occur. To avoid interference, you can either set up one of the hydroacoustic systems as ""master"", or connect all the sonars and/orecho sounders to a common synchronization system. By means of trigger signals, a common synchronization system will provide individual control of each sonar and/or echo soundertransmission (""ping"") sequence.
""In physics, interference is the phenomenon in which two waves superpose each other to form a resultant wave of greater orlower amplitude. Interference usually refers to the interaction of waves that are correlated or coherent with each other,either because they come from the same source or because they have the same or nearly the same frequency. Interference effectscan be observed with all types of waves, for example, light, radio, acoustic, surface water waves or matter waves.""https://en.wikipedia.org/wiki/Interference_(wave_propagation), April 2016
The TU40 permits each hydroacoustic system to transmit (""ping"") according to a logic trigger pattern established to avoid interference. This pattern is made by defining one or more hydroacoustic reference systems, and give these transmit priority. Systems operating in the same frequency range are permitted to transmit simultaneously.
The Trigger Unit consists of a programmable logic controller (PLC) and other electronic circuitry that provide the synchronized trigger signals. The standard Trigger Unit can control up to 12 hydroacoustic systems.






","The Simrad TU40 is developed for fishing vessels as a small and intuitive system for synchronization purposes. On research vessels, the hydroacoustic systems are the main scientific tools ensuring that nothing can disturb the received echoes, as this will make the echo data unusable for the scientists. However, the K-Sync was developed for research vessels and is too powerful for fishing vessels. To address this, a similar concept for fishing vessels, the Simrad TU40 Trigger System, was developed. This system is dedicated for fishing vessels and allows you to specify a chosen system as ""master"", so the TU40 distributes the transmission control to all other hydroacoustic systems on board. The TU40 has twelve independent channels, all of which are isolated and compatible with most commercial hydroacoustic equipment. It runs autonomously and is set up from a commercial computer running the TU40 program. The operational principles of the TU40 involve avoiding interference by setting up one of the hydroacoustic systems as ""master"" or connecting all the sonars and/or echo sounders to a common synchronization system. The TU40 permits each hydroacoustic system to transmit (""ping"") according to a logic trigger pattern established to avoid interference, providing individual control of each system's transmission sequence. It consists of a programmable logic controller (PLC) and other electronic circuitry that provide the synchronized trigger signals, allowing it to control up to 12 hydroacoustic systems.","• Small and intuitive system for synchronization purposes
• Twelve independent channels, all isolated
• Compatible with most commercial hydroacoustic equipment
• Runs autonomously and is set up from a commercial computer running the TU40 program
• Avoids interference by setting up one of the hydroacoustic systems as ""master"" or connecting all the sonars and/or echo sounders to a common synchronization system
• Permits each hydroacoustic system to transmit (""ping"") according to a logic trigger pattern established to avoid interference
• Consists of a programmable logic controller (PLC) and other electronic circuitry that provide the synchronized trigger signals",I don't know
https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/simrad-tv80/,Simrad TV80,,"Its flexible and intuitive design allows you to detect any changes or trends in the relevant data from the fishing gear and catch monitoring sensors. A quick look at the screen is enough.




Key functionality

Easy operation with an intuitive user interface
Flexible screen presentation
Up to four simultaneous views
Dual screen configuration
Define and save your own user settings
Telemetry data recording every 60 seconds
Built-in spectrum analyser
Stable data readings



User-configurable presentation of data
Several different presentation modes are available for data presentation. With a large display, you can bring them all up simultaneously. You can also work with a dual-screen configuration, this allows you to handle more information without saturating the screen.
In the TV80, the presentation of sensor data is organized in different views. The views provide you with the information you need to control the functionality and the operational parameters. You can use a maximum of four views simultaneously. If you use less than four views, choose their layout according to your operational requirements or personal preferences.

Built-in frequency spectrum
The quality of the acoustic communication link between the sensors and the receiver can be challenged by noise. When noise appears in the same frequency range as the sensors are using for their communication, the resulting information may be unstable or unreadable. The TV80 offers a spectrum analyser that shows you the signals from each hydrophone. The graph in the Spectrum dialogue box provides you with information about the background noise and the signal strength in the selected frequency band. With this information, you can identify noise and find the ""cleanest"" frequencies.

Simulators
Use our simulators to investigate the practical use of the Simrad TV80 with different trawl configurations. Each simulator opens in a new tab or window in your browser.



Current software version
The current TV80 software version is v21.11.
All applicable information related to this software release can be found in the software release note (PDF).


Contact your local dealer for assistance. He/she can provide the software update and will install the software for you. Your dealer can also provide other advice related to the use and maintenance of your gear monitoring system.

Software license
The Simrad TV80 will only provide full functionality if a valid software license has been obtained and installed on your computer. A dedicated form has been provided to apply for such a license. You can use this form if you are one of our registered dealers or distributors.



End-user documentation
All public documents related to the Simrad TV80 can be accessed using the links below. The documents are provided in several formats including PDF, HTML, EPUB and/or CHM. When applicable, certain publications are available as interactive electronic technical manuals (IETM) on separate websites.
















","The Simrad TV80 is designed to efficiently and effectively monitor data from fishing gear and catch monitoring sensors. Its flexible and intuitive design enables the user to easily detect changes or trends in the relevant data with a quick look at the screen. With several built-in features, the TV80 provides stable data readings and offers user-configurable presentation of data. Additionally, the TV80 includes a spectrum analyzer to identify and mitigate noise interference, as well as simulators for practical investigation with different trawl configurations. Users can access the current software version and related documentation, as well as obtain a software license to ensure full functionality."," - Easy operation with an intuitive user interface
 - Flexible screen presentation
 - Up to four simultaneous views
 - Dual screen configuration
 - User-configurable presentation of data
 - Telemetry data recording every 60 seconds
 - Built-in spectrum analyzer
 - Simulators for practical use investigation
 - Current software version v21.11",I don`t know
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/SBP-120-300/,"Sub-bottom profiler, SBP 120/300",,"Option to the EM 124 multibeam echo sounder
The operating principle of this SBP is to the same as that of a multibeam echo sounder, but the signal frequency is lower in order to penetrate the sea floor. Transmission is made by a dedicated projector array, normally of the same length as the multibeam projector and mounted parallel to this. The SBP 120/300 shares receiver array with the EM.
Deeper penetration
The SBP 120/300 Sub bottom profiler has a much narrower beam width than a conventional sub bottom profiler with correspondingly lesser smearing. It thus provides deeper penetration into the bottom, and higher angular resolution. Compared to the other class of narrow beam SBPs: the parametric sediment profilers, a significantly higher source level can be produced by the large transmitter array of the SBP 120. This enables better penetration into the sediments.
Stabilised for ships attidude
The transmit beam and the receiver beams are stabilised for pitch and roll, respectively.
Several simultaneous beams
The receiver beam former have access to the digitized individual hydrophone signals of the receiver array. This is utilized to generate several beams per ping providing the SBP 120 with the unique feature of being a true multibeam sub bottom profiler.
Integration with EM 124/304
The sub bottom profiler is tightly integrated with the EM 124/304 multibeam echo sounder:

It makes use of the same receiver array and preamplifier as the EM. The EMs preamplifier is filtering the received signals into a high frequency channel used by the EM and a low frequency (2-8 kHz) channel that is used by the SBP.
It uses the water depth measured by the EM for automatic setting of the observation window.
If the bottom is sloping, the EM can estimate the local slope angles and inform the SBP 120, so that the beams can be directed perpendicularly to the bottom, in order to get the best resolution and contrast
Pinging can be synchronized so that interference is minimized. For deeper waters SBP 120/300 can transmit several pings for each multibeam ping, without affecting the operation or ping rate of the EM.

","The SBP 120/300 Sub bottom profiler operates on the same principle as a multibeam echo sounder, utilizing a lower signal frequency for deeper sea floor penetration. It features a dedicated projector array and shares a receiver array with the EM system. With a narrower beam width, it offers deeper penetration and higher angular resolution compared to conventional sub bottom profilers. Stabilized for ships' attitude, it also provides several simultaneous beams and is tightly integrated with the EM 124/304 multibeam echo sounder. The integration includes sharing the receiver array and preamplifier, utilizing the EM's water depth measurement for observation window setting, and synchronizing pinging to minimize interference.",Key Features: - Deeper penetration with a narrower beam width - Higher angular resolution - Stabilization for ships' attitude - Generation of several beams per ping - Tight integration with the EM 124/304 multibeam echo sounder,I don't know
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/SAS/,Synthetic Aperture Sonar,,"Much higher resolution
Synthetic aperture sonars combine a number of acoustic pings to form an image with much higher resolution than conventional sonars, typically 10 times higher. HISAS is a wideband SAS sonar with frequency range of 70-100kHz, capable of producing ultra high resolution acoustic images as well as co-registered bathymetry. The sonar is tightly integrated with the INS navigation and motion sensing platform of the HUGIN AUV, and makes use of modern signal processing such as DPCA (Displaced Phase Centre Analysis) to process the raw data into images.
4 cm resolution
The synthetic aperture sonar prototype has recently been tested with success at sea outside Horten, Norway, with signal processing done by Norwegian Defence Research Establishment (FFI). The image above is from this test and shows a sunken wreck standing upright on the bottom. It has a resolution of about 4 cm both along track and across, each acoustic beam being processed from 40 consecutive pings. If the reproduction of the image is good, one can observe details such as the wire running from the bow to the top of the mast.
Basic concepts
The azimuth (along-track) resolution of a sonar can be computed as the ratio between the acoustic wavelength and the length of the array. For typical side scan sonars, this ratio is of the order 1:60-1:400 (meaning a resolution of 1 m at 60 and 400 m range, respectively). A longer array will increase this ratio, but fitting such a long array is not always possible or practical on most underwater vehicles. Operation at a higher frequency will increase the ratio, but will at the same time limit the achievable range due to higher absorption. The Synthetic Aperture Sonar principle overcomes these limitations by utilising data from several consecutive pings to synthesize a longer sonar array. A fundamental limitation of SAS systems is that the platform cannot travel further than half the length of the receive array per ping interval (which in turn determines the range). For SAS systems, the maximum range is proportional to the receive array length, and inversely proportional to the platform speed. The theoretical azimuth resolution in SAS is half the length of each element in the receive array, at all ranges. In general, this resolution is not practically achievable, and the practical resolution will be 1.5 – 2 times lower. The range resolution is, as in regular side scan sonars, a function of the bandwidth.
Reverberation suppression
The multi-element transmit array and the programmable transmit waveform generator allows both beam direction and beam coverage to be varied to reduce influence of seabed and sea surface reverberation. Waveform, pulse length and transmit power are fully programmable.
Multi-aspect imaging
The small (in wavelengths) element size gives this sensor a wide field of view, facilitating the use of multi-aspect imaging. The principle is illustrated in the illustration below. In practice, the operator can view a continuous ""movie"" of an object seen from different aspect angles. This feature effectively adds another dimension to the data set, and greatly increases the probability of both manual and computerized classification of mine-like objects in cluttered areas.

Bathymetry
HISAS 1030 has two full-length receive arrays on each side of the AUV. They are used to form two SAS images of the same scene with slightly different geometry. This adds considerable robustness to the system, but it also allows very high resolution interferometric processing from SAS data. The specification is for relative bathymetry resolution better than 50x50 cm to full range, but in practice the resolution may be considerably better which will allow 3D imaging of mines and mine-like objects.
High resolution velocity measurement


SAS image of a barge of size 10 x 3 m. The small rectangular hole, which measures about 30 x 40 cm, is at 60 m range.

HISAS can optionally provide a highly accurate measurement of an AUV's displacement (or velocity) in all three dimensions. This measurement can be utilised by an aided inertial navigation system, and will significantly reduce position error growth when absolute position.
FOCUS Synthetic Aperture Sonar
Signal Processing Toolbox FOCUS is a complete SAS post-processing toolbox, delivered with HISAS 1030. The figure on the last page shows the main building blocks in FOCUS.
The output products can be divided into four categories:

Navigation
Rapid result - dynamically focused multibeam side scan images, low resolution bathymetry
High resolution - streaming SAS imagery and relative bathymetry of configurable resolution
Classification - very high resolution imagery, bathymetry and other advanced products.

The toolbox includes integrated SAS micronavigation and inertial navigation, time and wavenumber domain beamforming, phase gradient autofocus (PGA) and seafloor height estimation by cross-correlation and interferometry. Data is made available in standard file formats (XTF sonar files, Kongsberg .ALL bathymetry data, GeoTIFF mosaic, etc). Depending on the required processing speed, a range of hardware options are available. Typical processing speed is 2-5 times faster than real-time for high resolution SAS imagery. Solutions are available for integrating FOCUS with third party post-mission analysis and display software. Parts or all of the FOCUS processing can also be applied in real time inside the underwater vehicle at the expense of added volume, weight and power consumption.
","Synthetic aperture sonars combine a number of acoustic pings to form an image with much higher resolution than conventional sonars, typically 10 times higher. HISAS is a wideband SAS sonar with frequency range of 70-100kHz, capable of producing ultra high resolution acoustic images as well as co-registered bathymetry. The sonar is tightly integrated with the INS navigation and motion sensing platform of the HUGIN AUV, and makes use of modern signal processing such as DPCA (Displaced Phase Centre Analysis) to process the raw data into images. The synthetic aperture sonar prototype has recently been tested with success at sea outside Horten, Norway, with signal processing done by Norwegian Defence Research Establishment (FFI). The image above is from this test and shows a sunken wreck standing upright on the bottom. It has a resolution of about 4 cm both along track and across, each acoustic beam being processed from 40 consecutive pings. The azimuth (along-track) resolution of a sonar can be computed as the ratio between the acoustic wavelength and the length of the array. For typical side scan sonars, this ratio is of the order 1:60-1:400 (meaning a resolution of 1 m at 60 and 400 m range, respectively). A longer array will increase this ratio, but fitting such a long array is not always possible or practical on most underwater vehicles. Operation at a higher frequency will increase the ratio, but will at the same time limit the achievable range due to higher absorption. The multi-element transmit array and the programmable transmit waveform generator allows both beam direction and beam coverage to be varied to reduce influence of seabed and sea surface reverberation. The small (in wavelengths) element size gives this sensor a wide field of view, facilitating the use of multi-aspect imaging. HISAS 1030 has two full-length receive arrays on each side of the AUV. They are used to form two SAS images of the same scene with slightly different geometry. This adds considerable robustness to the system, but it also allows very high resolution interferometric processing from SAS data. HISAS can optionally provide a highly accurate measurement of an AUV's displacement (or velocity) in all three dimensions. FOCUS is a complete SAS post-processing toolbox, delivered with HISAS 1030. The output products can be divided into four categories.", -Much higher resolution compared to conventional sonars. -Wideband SAS sonar with frequency range of 70-100kHz. -4 cm resolution along track and across. -Reverberation suppression for reduced influence of seabed and sea surface reverberation. -Multi-aspect imaging facilitated by the small element size. -High resolution interferometric processing from SAS data. -Highly accurate measurement of AUV's displacement (or velocity) in all three dimensions. -FOCUS Synthetic Aperture Sonar: delivered post-processing toolbox.,I don't know
https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/td50/,TD50 3D Visualization Tool,,"The unique TD50 3D Visualization Software is currently operational with the following products:

ME70 scientific multibeam echo sounder
MS70 scientific multibeam sonar
EK80 scientific wideband echo sounder



The TD50 software reads the incredibly clean raw data from the source systems in real-time, and delivers accurate live visualization of the ocean space beneath the vessel to the scientific lab onboard and/or to the bridge. Previously this data had to be post-processed before the 3D potential of the system was realized. A live feed is now available. Researchers and vessel crews benefit from a new highly effective decision support tool that can enhance vessel efficiency and the effectiveness of scientific surveys in general.



The TD50 Multibeam 3D Visualization Software is shown presenting sand eels on sand bottom. The raw data is taken from the ME70 Scientific multibeam echo sounder on M/S Simrad Echo.
Accurate 3D visualization gives you a better understanding of the marine ecosystem. It allows precise measurement of schools of fish rather than estimating size and shapes based on models. Additionally, a 3D view of bottom topography and the related bottom habitats further enhances the understanding of marine ecosystems. When accurate 3D visualization is delivered in real time, the benefits are significant.
The TD50 is especially relevant to projects using 'adaptive sampling', as the live 3D stream of the survey area enables you to see specific attributes as the vessel passes over them, allowing action for further inspection to be taken immediately.
The live 3D stream from the source systems can be delivered to multiple locations on board which allows for better interaction between scientists and the vessel operators, which is typically important in demanding operations where the vessel interacts with objects in the water column. Research vessels engaged in an active sampling of biology such as trawling can also improve their capabilities, with the TD50 system effectively providing a 'long range camera' below the surface.

","TD50 3D Visualization Software offers real-time visualization of the ocean space beneath the vessel, eliminating the need for post-processing the raw data from the source systems. It provides accurate live visualization to the scientific lab onboard and/or to the bridge, enhancing vessel efficiency and the effectiveness of scientific surveys. The software presents sand eels on sand bottom, allowing for a better understanding of the marine ecosystem and precise measurement of schools of fish. It also offers a 3D view of bottom topography and related bottom habitats, significantly benefiting projects using 'adaptive sampling'. The live 3D stream from the source systems can be delivered to multiple locations on board, enabling better interaction between scientists and vessel operators and improving capabilities for research vessels engaged in active sampling of biology such as trawling.","The key features of TD50 3D Visualization Software are: 
- Real-time visualization of the ocean space beneath the vessel 
- Accurate live visualization to the scientific lab onboard and/or to the bridge 
- Precise measurement of schools of fish 
- 3D view of bottom topography and related bottom habitats 
- Delivery of live 3D stream from the source systems to multiple locations on board",I don't know
https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/,transceivers for scientific echo sounders,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/1107-series/,Underwater Altimeters - 1107 series,,"The KONGSBERG underwater altimeter product line is designed to operate in stand-alone mode (NMEA output) or connected to the MS1000 processing software.
Key features

Robust design
Easily configurable analog / digital outputs
Operating Depth: 3,000 m, 4,000 m, 6,000 m and 11,000 m
Range of models and frequencies available to suit different specifications

Applications

ROV / AUV to determine height above seabed
Obstacle avoidance
Positioning
Below surface monitoring

1107 Series Altimeter models

","The KONGSBERG underwater altimeter product line is designed to operate in stand-alone mode (NMEA output) or connected to the MS1000 processing software. The product line offers a robust design and easily configurable analog / digital outputs. It has an operating depth of 3,000 m, 4,000 m, 6,000 m, and 11,000 m. There is a range of models and frequencies available to suit different specifications. The applications of the product include its use in ROV / AUV to determine height above seabed, obstacle avoidance, positioning, and below surface monitoring. The 1107 Series Altimeter models are specifically designed for these purposes.","Robust design, Easily configurable analog / digital outputs, Operating Depth: 3,000 m, 4,000 m, 6,000 m and 11,000 m, Range of models and frequencies available to suit different specifications",I don't know
https://www.kongsberg.com/contentassets/9c7466e11a8d427bb564104e1a0a9f4a/datasheet_mgc_r2.pdf,Gyro Compass and INS MGC R2,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/9c7466e11a8d427bb564104e1a0a9f4a/110-0029208a_datasheet_mgc_r3gc_jan23.pdf,Gyro Compass for ships / high-speed crafts - MGC R3,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/9c7466e11a8d427bb564104e1a0a9f4a/110-0029200a_datasheet_mgc_r2gc_jan23.pdf,Gyro Compass for ships / high-speed crafts - MGC R2,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/9c7466e11a8d427bb564104e1a0a9f4a/datasheet_mgc_r3.pdf,Gyro Compass and INS MGC R3,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/9c7466e11a8d427bb564104e1a0a9f4a/datasheet_mgc_r4.pdf,Gyro Compass and INS MGC R4,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/9c7466e11a8d427bb564104e1a0a9f4a/datasheet_mgc_r5.pdf,Gyro Compass and INS MGC R5,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/9c7466e11a8d427bb564104e1a0a9f4a/datasheet_mgc_r1gc.pdf,Gyro Compass MGC R1,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr144.pdf,MBR 144,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr144_oem.pdf,MBR144 OEM,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr189mk2portable.pdf,MBR 189 Portable,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr179mk2fcc_aug22.pdf,MBR 179 MK2 FCC,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr144_personal.pdf,MBR 144 Personal,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr179mkii.pdf,MBR 179,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr144fcc_sep22.pdf,MBR 144 FCC,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr179mk2fccportable_aug22.pdf,MBR 179 MK2 FCC Portable,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr144_submersible.pdf,MBR 144 Submersible,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr179mk2portable.pdf,MBR 179 Portable,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr144fcc_submersible_sep22.pdf,MBR 144 FCC Submersible,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr189mk2_fcc_aug22.pdf,MBR 189 MK2 FCC,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr144_uav_jun23.pdf,MBR 144 UAV,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr189mk2.pdf,MBR 189,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr144fcc_oem_aug22.pdf,MBR 144 FCC OEM,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr189mk2fccportable_aug22.pdf,MBR 189 MK2 FCC Portable,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/5d74ac17037e48d383900f89d4f9557b/482731a-topas-ps120-datasheet.pdf,TOPAS PS 120 Parametric sub-bottom profiler,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/topas-ps-18-parametric-sub-bottom-profiler.pdf,TOPAS PS 18 Parametric sub-bottom profiler,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/topas-ps-40-parametric-sub-bottom-profiler.pdf,TOPAS PS 40 Parametric sub-bottom profiler,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/c22a596095db4994a5f26ba216b6b968/110-0017978a_datasheet_seapath380_dec22.pdf," Seapath 380 - utilising GPS, GLONASS, Galileo, Beidou and QZSS",,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/c22a596095db4994a5f26ba216b6b968/110-0017979b_datasheet_seapath380-r_series.pdf,Seapath 380-R,,,I don't know,I don't know,I don't know
https://www.kongsberg.com/contentassets/c22a596095db4994a5f26ba216b6b968/110-0034148a_datasheet_seapath130_apr23.pdf,"Seapath 130 series, compact heading, attitude and positioning sensor",,,I don't know,I don't know,I don't know
