Product_Name,product_tags,Product category,url,image_url
Simrad ES200-7CDK,"{
  ""tags"": ""echo sounder system, oceanographic instrument, split-beam transducer, scientific research, environmental monitoring, fish stock assessment""
}, {
  ""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, frequency adjustment, fish finding, underwater survey""
}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/es200-7cdk/,https://www.kongsberg.com/contentassets/8c013f45b1d34dc8820cfd9a6e605959/photo1.png
Simrad ES333-7C,"{
  ""tags"": ""echo sounder system, oceanographic instrument, wideband technology, split-beam transducer, scientific research, fish stock assessment""
}, {
  ""tags"": ""echosounder transducer, marine research, split-beam transducer, fish finding, underwater survey""
}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/333-khz/simrad-es333-7c/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/200-and-es200/bm2727a_es200-7c_w200.png
Simrad ES333-7CD,"{""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, broadband sweeps, fish finding, underwater survey""}, {
  ""tags"": ""oceanographic instrument, sonar technology, split-beam transducer, wideband technology, scientific research, fish stock assessment""
}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/333-khz/simrad-es333-7cd/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/200-and-es200/es333-7cd.png
Simrad ES333-7CDK,"{""tags"": ""echo sounder system, autonomous transceiver, split-beam transducer, scientific research, environmental monitoring""}, {
  ""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, fish finding, underwater survey""
}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/333-khz/es333-7cdk/,"https://www.kongsberg.com/globalassets/discovery/simrad/transducers/es333/bm010413_002_001_es333_7cdk_600px_150mm_300ppi.png?width=750&rxy=0.5,0.5"
Simrad ES38-10,"{
  ""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, fish finding, hydroacoustic synchronization, underwater survey""
}, {
  ""tags"": ""echo sounder system, sonar technology, split-beam transducer, scientific research, environmental monitoring, fish stock assessment""
}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38-10/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/es38-10/media/bm2720a_38khz_250x172-es38-10.png
Simrad ES38-12,"{
  ""tags"": ""echo sounder system, sonar technology, acoustic Doppler, scientific research, fish stock assessment, environmental monitoring""
}, {
  ""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, fish finding, underwater survey""
}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38_12/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360
Simrad ES38-18/200-18C,"{
  ""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, dual frequency, fish finding, underwater survey""
}, {
  ""tags"": ""echo sounder system, autonomous transceiver, split-beam transducer, acoustic Doppler, scientific research, fish stock assessment""
}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38-18-200-18c/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/es38-18200-18c/media/bm010412_001_001_es38-18_200-18c_photo_250px_web.png
Simrad ES38-18/200-18CR,"{
  ""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, dual frequency, fish finding, underwater survey""
}, {
  ""tags"": ""echo sounder system, oceanographic instrument, split-beam transducer, wideband technology, scientific research, fish stock assessment""
}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38-18-200-18cr/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/es38-18200-18cr/media/es38-18-200-18cr.png
Simrad ES38-18DK,"{
  ""tags"": ""echo sounder system, sonar technology, split-beam transducer, scientific research, fish stock assessment, environmental monitoring""
}, {""echosounder transducer, marine research, split-beam transducer, fish finding, hydroacoustic synchronization, fish stock assessment""  : true}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38-18dk/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/38-and-es38/es38-18dk-split/bm010416_001_001_es38_18dk_photo_250px_web.png
Simrad ES38-7,"{""tags"": ""echosounder transducer, marine research, split-beam transducer, fish finding, fish stock assessment, underwater survey""}, {""tags"": ""echo sounder system, sonar technology, split-beam transducer, scientific research, fish stock assessment""}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38_7/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/es38-7/media/es38-7.png
Simrad ES38B,"{
  ""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, fish finding, underwater survey""
}, {
  ""tags"": ""echo sounder system, sonar technology, split-beam transducer, scientific research, fish stock assessment""
}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38b/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/38-and-es38/es38b/bm2718a_es38b.png
Simrad ES38DD,"{""tags"": ""echosounder transducer, marine research, split-beam transducer, fish finding, fish stock assessment""}, {
  ""tags"": ""echo sounder system, sonar technology, split-beam transducer, scientific research, fish stock assessment""
}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38dd/,"https://www.kongsberg.com/contentassets/42d08d9797044d10b8dd5fe25cc3a6f5/limited_maintenance_banner3_tilt.png?width=500&rxy=0.5,0.5"
Simrad ES70,"{
  ""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, dual frequency, fish finding, fish stock assessment""
}, {""tags"": ""echo sounder system, sonar technology, split-beam transducer, scientific research, fish stock assessment, marine navigation""}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/es70/,"https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/es70/es70-images/cd019902_xxx_es70_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad ES70-11,"{
  ""tags"": ""sonar technology, oceanographic instrument, split-beam transducer, scientific research, fish stock assessment""
}, {
  ""tags"": ""echosounder transducer, marine research, split-beam transducer, fish finding, hydroacoustic synchronization, underwater survey""
}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-70khz-transducers/simrad-es70-11/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/70-and-es70/bm2704a_es70-11_250x127.png
Simrad ES70-18CD,"{
  ""tags"": ""oceanographic instrument, split-beam transducer, scientific research, environmental monitoring""
}, {
  ""tags"": ""echosounder transducer, marine research, split-beam transducer, broadband sweeps, fish finding, underwater survey""
}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-70khz-transducers/simrad-es70-18cd/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/70-and-es70/bm010409_001_011_es70-18cd_250px_web.jpg
Simrad ES70-7C,"{
  ""tags"": ""echo sounder system, split-beam transducer, scientific research, fish stock assessment""
}, {
  ""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, frequency adjustment, fish finding, fish stock assessment""
}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-70khz-transducers/es70_7c/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/70-and-es70/es70-7c-image.png
Simrad ES70-7CD,"{""tags"": ""echosounder transducer, split-beam transducer, fish finding, underwater survey""}, {
  ""tags"": ""sonar technology, oceanographic instrument, split-beam transducer, scientific research, fish stock assessment""
}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-70khz-transducers/simrad-es70-7cd/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/70-and-es70/es70-7cd-image.png
Simrad ES80,"{
  ""tags"": ""echo sounder system, sonar technology, wideband technology, acoustic Doppler, scientific research, fish stock assessment""
}, {
  ""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, broadband sweeps, fish finding, underwater survey""
}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/es80/,"https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/es80/es80-images/cd019902_xxx_es80_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad EY60,"{
  ""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, broadband sweeps, fish finding, fish stock assessment""
}",Fish finding,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/simrad-ey60/,https://www.kongsberg.comhttps://www.simrad.com/www/01/nokbg0239.nsf/obj/BM3802A_EY60_w250.jpg/$File/BM3802A_EY60_w250.jpg?OpenElement
Simrad FM90,"{
  ""tags"": ""echosounder transducer, transceiver marine research, broadband sweeps, frequency adjustment, fish finding, hydroacoustic synchronization""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/simrad-trawl-sonars/fm90/,"https://www.kongsberg.com/globalassets/discovery/simrad/trawl-sonars/fm90/fm90-images/cd019902_xxx_fm90_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad FS70,"{
  ""tags"": ""echosounder transducer, transceiver marine research, dual frequency, hydroacoustic synchronization, fish finding, underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/simrad-trawl-sonars/Simrad-FS70/,"https://www.kongsberg.com/globalassets/discovery/simrad/trawl-sonars/fs70/fs70-images/cd019902_xxx_fs70_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad FX,"{
  ""tags"": ""echosounder transducer, transceiver marine research, broadband sweeps, frequency adjustment, fish finding, underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/fx/,"https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-systems/fx-system/fx-system-images/cd019902_xxx_fx_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad ITI,"{
  ""product type"": ""echosounder transducer, transceiver marine research"",
  ""technology"": ""broadband sweeps, frequency adjustment"",
  ""application"": ""fish finding, underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/iti/,https://www.kongsberg.com/contentassets/31d9e13968174e7cb17af1040cff8137/bm0808a_iti_display_w250p.gif
Simrad MF90,"{
  ""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, frequency adjustment, fish finding, hydroacoustic synchronization""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/mf90/,"https://www.kongsberg.com/globalassets/discovery/simrad/sonars/mf90/mf90-media/cd019902_xxx_mf90_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad PI Configurator,"{
  ""tags"": ""software documentation, transceiver marine research, frequency adjustment, fish finding, hydroacoustic synchronization""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pi-configurator/,https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-sensors/px-family-common-blocks/px-family-images/bm0119c_pi_configurator_w250p.png
Simrad PI50,"{""tags"": ""transceiver marine research, echosounder transducer, frequency adjustment, broadband sweeps, fish finding, underwater survey""}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/simrad-pi50/,"https://www.kongsberg.com/contentassets/7068abe01014417dad0c53def040caad/bm012111-003_0500_pi50_screen_capture.jpg?width=750&rxy=0.5,0.5"
Simrad PX Configurator,"{""tags"": ""software documentation, transceiver marine research, frequency adjustment, hydroacoustic synchronization, fish finding, underwater survey""}, {
  ""tags"": ""software documentation, sensor programming cable, fish finding, fish stock assessment""
}","Fish finding, Fish finding",https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxc/,"https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-sensors/px-configurator/px-configurator-media/bm010315_px_configurator_start_dbox.png?width=750&rxy=0.5,0.5"
Simrad PX Flow,"{
  ""tags"": ""echosounder transducer, transceiver marine research, broadband sweeps, frequency adjustment, fish finding, underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxflow/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360
Simrad PX InSight,"{
  ""product type"": ""software documentation, echosounder transducer"",
  ""technology"": ""broadband sweeps, frequency adjustment"",
  ""application"": ""fish finding, underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxinsight/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Simrad PX MultiCatch,"{
  ""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, broadband sweeps, fish finding, hydroacoustic synchronization""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxmulticatch/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360
Simrad PX MultiSensor,"{
  ""product type"": ""echosounder transducer, transceiver marine research"",
  ""technology"": ""split-beam transducer, frequency adjustment"",
  ""application"": ""fish finding, hydroacoustic synchronization""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxmultisensor/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360
Simrad PX TrawlEye,"{
  ""tags"": ""echosounder transducer, transceiver marine research, broadband sweeps, frequency adjustment, fish finding, underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxtrawleye/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360
Simrad PX Universal,"{
  ""tags"": ""echosounder transducer, software documentation, broadband sweeps, frequency adjustment, fish finding, underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/simrad-px-universal/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360
Simrad PxPos,"{
  ""tags"": ""echosounder transducer, transceiver marine research, dual frequency, broadband sweeps, fish finding, underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxpos/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/logo-and-bottom-logo-line/simrad_logo_200px.png
Simrad SC90,"{
  ""tags"": ""echosounder transducer, transceiver marine research, frequency adjustment, broadband sweeps, fish finding, underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/sc90/,"https://www.kongsberg.com/globalassets/discovery/simrad/sonars/sc90/sc90-images/cd019902_xxx_sc90_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad SH90,"{
  ""echosounder transducer"": ""fish finding"",
  ""transceiver marine research"": ""broadband sweeps"",
  ""fish finding"": ""underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/sh90/,https://www.kongsberg.com/globalassets/discovery/simrad/sonars/sh90/bm011016-003_0300_sh90_display_with_screen_capture.png
Simrad SN90,"{
  ""tags"": ""echosounder transducer, transceiver marine research, broadband sweeps, frequency adjustment, fish finding, underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/sn90/,"https://www.kongsberg.com/globalassets/discovery/simrad/sonars/sn90/sn90-images/cd019902_xxx_sn90_logo_250px.png?width=500&rxy=0.5,0.5"
Simrad ST90,"{
  ""tags"": ""echosounder transducer, frequency adjustment, fish finding, underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/simrad-st90/,"https://www.kongsberg.com/globalassets/discovery/simrad/sonars/st90/st90-images/cd019902_xxx_st90_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad SU90,"{
  ""product type"": ""echosounder transducer, transceiver marine research"",
  ""technology"": ""frequency adjustment, broadband sweeps"",
  ""application"": ""fish finding, fish stock assessment""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/simrad-su90-fish-finding-omni-sonar/,"https://www.kongsberg.com/globalassets/discovery/simrad/sonars/su90/su90-images/cd019902_xxx_su90_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad SX90,"{
  ""product type"": ""echosounder transducer, transceiver marine research"",
  ""technology"": ""frequency adjustment, broadband sweeps"",
  ""application"": ""fish finding, underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/sx90/,"https://www.kongsberg.com/globalassets/discovery/simrad/sonars/sx90/sx90-images/cd019902_xxx_sx90_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad SY50,"{""tags"": ""echosounder transducer, transceiver marine research, frequency adjustment, fish finding, fish stock assessment, underwater survey""}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/simrad-sy50/,"https://www.kongsberg.com/globalassets/discovery/simrad/sonars/sy50/sy50-media/cd019902_xxx_sy50_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad TU40,"{""tags"": ""echosounder transducer, transceiver marine research, frequency adjustment, hydroacoustic synchronization, fish finding, underwater survey""}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/trigger-systems/tu40/,"https://www.kongsberg.com/globalassets/discovery/simrad/trigger-systems/tu40/tu40-images/cd019902_xxx_tu40_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad TV80,"{""product type"": ""echosounder transducer, transceiver marine research"", ""technology"": ""frequency adjustment, broadband sweeps"", ""application"": ""fish finding, hydroacoustic synchronization""}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/simrad-tv80/,"https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-systems/tv80/tv80-media/cd019902_xxx_tv80_logo_250x250px.png?width=500&rxy=0.5,0.5"
Single beam bottom mapping transducers,"{
  ""tags"": ""Single beam echo sounder, Side Scan Sonar, high-resolution sonar, sub-bottom profiling, seafloor mapping, subsea survey""
}",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/td_bottommapping/,"https://www.kongsberg.com/contentassets/e811bd38413e4c5692fd22fdd3e3aa45/transducers.jpg?width=1500&rxy=0.5,0.5"
"Single beam echo sounder, EA600 - To 11.000 m","{
  ""Single beam echo sounder"": ""Single beam echo sounder"",
  ""Technology"": ""high-resolution sonar"",
  ""Application"": ""seafloor mapping, deep sea exploration""
}",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/EA-600/,"https://www.kongsberg.com/contentassets/0b214d7a4ade43ec8f415e917938f785/ea600-600x469.jpg?width=500&rxy=0.5,0.5"
"Single beam echo sounder, remote display","{
  ""tags"": ""Single beam echo sounder, high-resolution sonar, seafloor mapping, subsea survey""
}",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/RD-301/,"https://www.kongsberg.com/contentassets/722ae1a296fd46adb0c900b719f1dd45/rd-remote-display-400x384.jpg?width=500&rxy=0.5,0.5"
"Single beam echosounder, EA400","{
  ""tags"": ""Single beam echo sounder, high-resolution sonar, seafloor mapping, subsea survey""
}",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/single-beam-echosounder-ea400/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Sonar Mosaic,"{
  ""tags"": ""Side Scan Sonar, Multibeam sonar, side-scan sonar, high-resolution sonar, seafloor mapping, subsea survey""
}",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/sonar-mosaic/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
"Sonar Processing Software, MS1000","{
  ""tags"": ""sonar software, subsea, underwater mapping, navigation systems""
}",Communication solutions,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonar-processing-software-ms1000/,"https://www.kongsberg.com/contentassets/0f53a62b171e422fa71c1383a098fdff/ms-1000-processor-500x268.jpg?width=500&rxy=0.5,0.5"
"Sub-Bottom Profiler, GeoPulse","{
  ""tags"": ""Sub-bottom profiler, sub-bottom sonar, seafloor mapping, geophysical survey""
}, {
  ""tags"": ""Sub-bottom profiler, GeoPulse, sub-bottom profiling, seafloor mapping, subsea survey""
}","Geophysical survey, Seafloor mapping",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/sub-bottom-profiler-geopulse/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
"Sub-bottom profiler, GeoPulse Compact","{
  ""product type"": ""Sub-bottom profiler"",
  ""technology"": ""sub-bottom profiling"",
  ""application"": ""seafloor mapping, subsea survey""
}, {
  ""tags"": ""Sub-bottom profiler, low frequency transducers, geophysical survey, sediment layer mapping""
}","Geophysical survey, Seafloor mapping",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/geopulse-compact-sub-bottom-profiler/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
"Sub-bottom profiler, SBP 120/300","{
  ""product type"": [""Sub-bottom profiler""],
  ""technology"": [""sub-bottom sonar"", ""pitch and roll stabilization""],
  ""application"": [""seafloor mapping"", ""geophysical survey""]
}, {
  ""tags"": ""Sub-bottom profiler, Multibeam sonar, sub-bottom profiling, multibeam echosounder, seafloor mapping, deep sea exploration""
}","Geophysical survey, Seafloor mapping",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/SBP-120-300/,"https://www.kongsberg.com/contentassets/e83ce224380d48748ac3a3daa2ae3a38/pile-of-sand-700x274.jpg?width=1500&rxy=0.5,0.5"
"Sub-bottom profiler, SBP 27","{""tags"": ""Sub-bottom profiler, low frequency transducers, geophysical survey, sediment layer mapping, seafloor mapping""}, {
  ""tags"": ""Sub-bottom profiler, Multibeam sonar, sub-bottom profiling, high-resolution sonar, seafloor mapping, subsea survey""
}","Geophysical survey, Seafloor mapping",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/sub-bottom-profiler-sbp-27/,"https://www.kongsberg.com/contentassets/e5e932079cec42d286572968c0607bbc/sbp_200m_penetration.jpg?width=1500&rxy=0.5,0.5"
"Sub-bottom profiler, SBP 29","{
  ""tags"": ""Sub-bottom profiler, Multibeam echosounder software, sub-bottom sonar, low frequency transducers, geophysical survey, sediment layer mapping""
}, {
  ""tags"": ""Sub-bottom profiler, Multibeam sonar, sub-bottom profiling, high-resolution sonar, seafloor mapping, subsea survey""
}","Geophysical survey, Seafloor mapping",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/sub-bottom-profiler-sbp29/,"https://www.kongsberg.com/contentassets/8df4ba3ddab94b1cbe2db72c6afefd15/sbp_200m_penetration.jpg?width=1500&rxy=0.5,0.5"
"Sub-bottom profiler, Topas","{
  ""tags"": ""Sub-bottom profiler, low frequency transducers, seafloor mapping, geophysical survey, sediment layer mapping""
}, {
  ""tags"": ""Sub-bottom profiler, Multibeam sonar, sub-bottom profiling, high-resolution sonar, seafloor mapping, subsea survey""
}","Geophysical survey, Seafloor mapping",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/sub-bottom-profiler-parametric/,"https://www.kongsberg.com/contentassets/4bab2dd387614951a2b47f22c98fca34/image004_a4.jpg?width=1500&rxy=0.5,0.5"
"Sub-bottom profiler, Universal","{
  ""tags"": ""Sub-bottom profiler, Sub-bottom profiling, Seafloor mapping, Subsea survey""
}, {""tags"": ""Sub-bottom profiler, sub-bottom sonar, seafloor mapping, geophysical survey""}","Geophysical survey, Seafloor mapping",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/sub-bottom-profiler-universal/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
"Survey single beam echo sounder, EA400","{
  ""tags"": ""Single beam echo sounder, high-resolution sonar, seafloor mapping, subsea survey""
}",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/survey-single-beam-echo-sounder-ea400/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Synthetic Aperture Sonar,"{
  ""product type"": ""Side Scan Sonar, Multibeam sonar"",
  ""technology"": ""high-resolution sonar, side-scan sonar"",
  ""application"": ""seafloor mapping, subsea survey""
}",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/SAS/,"https://www.kongsberg.com/contentassets/88bffcdbfa194059a83c6c3a740549ab/hisas_holmengraa.jpg?width=1500&rxy=0.5,0.5"
TA - Analyser for total alkalinity in seawater,"{""tags"": ""oceanographic instrument, acoustic Doppler, scientific research, environmental monitoring""}",Fishery & ocean research,https://www.kongsberg.com/maritime/products/ocean-science/Chemical-Sensors-and-Analyzers/HydroFIA-TA/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
TD50 3D Visualization Tool,"{
  ""tags"": ""Multibeam sonar, 3D Visualization Tool, multibeam echosounder, seafloor mapping, subsea survey, oceanography""
}",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/td50/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm019703_003_001_bridge_sunset_360x250px_web.jpg?width=360
TTC 30 & TTC 10 - Transponders test and configuration units,"{""product type"": ""Transponder, Positioning system"", ""technology"": ""acoustic telemetry, Hydroacoustic Positioning"", ""application"": ""underwater communication, subsea survey""}",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/TTC-30-TTC-10/,"https://www.kongsberg.com/contentassets/7478367e4ef1428f80f3b839d4a6f35a/bm030107_008_001-ttc30-acoustic-test-1189x793.png?width=500&rxy=0.5,0.5"
"Uncrewed Surface Vehicle, Sounder","{""product_type"": ""USV, surface"", ""technology"": ""advanced navigation system, 3D sonar technology"", ""application"": ""marine survey, maritime surveillance""}, {""tags"": ""oceanographic instrument, autonomous transceiver, GPS integrated system, acoustic Doppler, scientific research, environmental monitoring""}, {""tags"": ""Multibeam sonar, high-resolution sonar, seafloor mapping, subsea survey""}, {""tags"": ""Uncrewed Surface Vehicle, USV hydroacoustic applications, long endurance, maritime research support, autonomous maritime vehicle""}","Autonomous and uncrewed solutions, Fishery & ocean research, Seafloor mapping, Naval",https://www.kongsberg.com/maritime/products/marine-robotics/uncrewed-surface-vehicle-sounder/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
