url,Product_Name,Data sheets,downloads
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-352/,HiPAP 352 - High Precision Acoustic Positioning System,https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf,"{'Brochure': ['~/link/349428ca632f4f61922083bee798e1e7.aspx', '/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf'], 'Information letter': ['/globalassets/maritime/km-products/product-documents/430801-hipap-sw-lbl-positioning-info-letter.pdf', '/globalassets/maritime/km-products/product-documents/415197-mean-sound-velocity-info-letter.pdf'], 'Manuals': ['/contentassets/49c40233246641b996e4180dd6ec78a3/419427c-hipap502-hlu-inm-lowres.pdf', '/globalassets/maritime/snr-files/hipap/396013f-hipap-inm.pdf', '/contentassets/49c40233246641b996e4180dd6ec78a3/325840h_hipap_cable_plan.pdf', '/globalassets/maritime/km-products/product-documents/hipap-502_452_352_102-system-hull-units-instruction-manual/'], 'Product description': ['/contentassets/7a73952ac48b4ca3900423dc35f6b142/400578f-hipap-pd.pdf'], 'Product leaflet': ['/globalassets/maritime/km-products/product-documents/apos-trainer/Download'], 'Product notice': ['/globalassets/maritime/km-products/product-documents/hipap---use-of-third-party-wideband-transponders/Download'], 'Software release note': ['/globalassets/maritime/km-products/product-documents/388880j.pdf', '/contentassets/19e28bf081524640b7ad3a7d13edf4d9/hipap-4_5_0-release-note.pdf']}"
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-352p/,HiPAP 352P - Portable Acoustic Positioning system,https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf,"{'Application note': ['/globalassets/maritime/km-products/product-documents/hipap-and-hpr-calibration-tool/', '/globalassets/maritime/km-products/product-documents/tow-fish-tracking/'], 'Brochure': ['~/link/349428ca632f4f61922083bee798e1e7.aspx', '/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf'], 'Data sheet': ['/globalassets/maritime/km-products/product-documents/hipap-352p-product-sheet.pdf'], 'Information letter': ['/globalassets/maritime/km-products/product-documents/430801-hipap-sw-lbl-positioning-info-letter.pdf'], 'Manual': ['/globalassets/maritime/km-products/product-documents/apos-for-hipap-model-501_451_351_101-instruction-manual/', '/contentassets/09e84619ddbc4191b08aafeff91ce2e9/422971c-hipap-352p-inm.pdf'], 'Product leaflet': ['/globalassets/maritime/km-products/product-documents/apos-trainer/'], 'Product notice': ['/globalassets/maritime/km-products/product-documents/hipap---use-of-third-party-wideband-transponders/'], 'Software release note': ['/globalassets/maritime/km-products/product-documents/388880j.pdf', '/contentassets/5f535028e410487789169407e16bbca3/hipap-4_5_0-release-note.pdf']}"
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-452/,HiPAP 452 - High Precision Acoustic Positioning System,https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf,"{'Brochure': ['~/link/349428ca632f4f61922083bee798e1e7.aspx', '/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf'], 'Information letter': ['/globalassets/maritime/km-products/product-documents/430801-hipap-sw-lbl-positioning-info-letter.pdf', '/globalassets/maritime/km-products/product-documents/415197-mean-sound-velocity-info-letter.pdf'], 'Manuals': ['/contentassets/da8ec4da593f4fada0efcbbd7bee5487/419427c-hipap502-hlu-inm-lowres.pdf', '/globalassets/maritime/snr-files/hipap/396013f-hipap-inm.pdf', '/contentassets/49c40233246641b996e4180dd6ec78a3/325840h_hipap_cable_plan.pdf', '/contentassets/da8ec4da593f4fada0efcbbd7bee5487/hipap-502_452_352_102-system-hull-units-instruction-manual.pdf'], 'Product description': ['/contentassets/6ba426ff76e24c66a34e5caec5395946/400578f-hipap-pd.pdf'], 'Product leaflet': ['/globalassets/maritime/km-products/product-documents/apos-trainer/Download'], 'Product notice': ['/globalassets/maritime/km-products/product-documents/hipap---use-of-third-party-wideband-transponders/Download'], 'Software release note': ['/contentassets/970f42215282452191d294e50ac4c279/hipap-4_5_0-release-note.pdf']}"
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-502-high/,HiPAP 502 - High Precision Acoustic Positioning System,https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf,"{'Brochure': ['~/link/349428ca632f4f61922083bee798e1e7.aspx', '/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf'], 'Information letter': ['/globalassets/maritime/km-products/product-documents/430801-hipap-sw-lbl-positioning-info-letter.pdf', '/globalassets/maritime/km-products/product-documents/415197-mean-sound-velocity-info-letter.pdf'], 'Manual': ['/globalassets/maritime/snr-files/hipap/396013f-hipap-inm.pdf', '/contentassets/49c40233246641b996e4180dd6ec78a3/325840h_hipap_cable_plan.pdf', '/contentassets/a30ad9d3f6cc4679b132e830b486b08b/419427c-hipap502-hlu-inm-lowres.pdf', '/contentassets/a30ad9d3f6cc4679b132e830b486b08b/hipap-502_452_352_102-system-hull-units-instruction-manual.pdf'], 'Product description': ['/contentassets/a9873e90ddb948a88ef4776918fb1957/400578f-hipap-pd.pdf'], 'Product leaflet': ['/globalassets/maritime/km-products/product-documents/apos-trainer/'], 'Product notice': ['/globalassets/maritime/km-products/product-documents/hipap---use-of-third-party-wideband-transponders/'], 'Software release note': ['/globalassets/maritime/km-products/product-documents/388880j.pdf', '/contentassets/5afdff39db71447ca278a2992715dfc1/hipap-4_5_0-release-note.pdf']}"
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-502p-high-precision-acoustic-positioning-system/,HiPAP 502P - High Precision Acoustic Positioning System,https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf,"{'Brochure': ['/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf'], 'Information letter': ['/globalassets/maritime/km-products/product-documents/430801-hipap-sw-lbl-positioning-info-letter.pdf', '/globalassets/maritime/km-products/product-documents/415197-mean-sound-velocity-info-letter.pdf'], 'Manual': ['/globalassets/maritime/km-products/product-documents/440337_hipap_502p_inm.pdf'], 'Product leaflet': ['/globalassets/maritime/km-products/product-documents/164085ac_apostrainer_product_specification.pdf'], 'Software release notes': ['/contentassets/10b04fbccd6a44e5bd1ca9c30df526a8/hipap-4_5_0-release-note.pdf']}"
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap602/,HiPAP 602 - High Precision Acoustic Positioning System,https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf,"{'Brochure': ['/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf'], 'Datasheet': ['/contentassets/16672e966d5e479495cacfc61116d147/476666a-hipap-602-datasheet.pdf'], 'Manuals': ['/contentassets/6efb467e632d4832903b82ba671aee66/419427c-hipap502-hlu-inm-lowres.pdf', '/contentassets/6efb467e632d4832903b82ba671aee66/325840h_hipap_cable_plan.pdf', '/globalassets/maritime/snr-files/hipap/396013f-hipap-inm.pdf', '/contentassets/6efb467e632d4832903b82ba671aee66/hipap-502_452_352_102-system-hull-units-instruction-manual.pdf'], 'Software release notes': ['/contentassets/06165324ca3641e98ad66fc59f0b90d9/hipap-4_5_0-release-note.pdf']}"
https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/hydroacoustic-aided-inertial-navigation-rov-auv-applications/,"Hydroacoustic Aided Inertial Navigation, ROV applications",https://www.kongsberg.com/contentassets/c903ce5249fb4f66bba8825397736c22/476665a-hain-subsea-7000-datasheet.pdf,{'Data sheet': ['/contentassets/c903ce5249fb4f66bba8825397736c22/476665a-hain-subsea-7000-datasheet.pdf']}
https://www.kongsberg.com/maritime/products/situational-awareness/kongsberg-camera-cluster/,Kongsberg Camera Cluster,https://www.kongsberg.com/contentassets/e667920315fb46108af0ff718e180f68/datasheet_kcc.pdf,{'Data sheet': ['/contentassets/e667920315fb46108af0ff718e180f68/datasheet_kcc.pdf']}
https://www.kongsberg.com/maritime/products/situational-awareness/proximityview/,Kongsberg Proximity Assistance,https://www.kongsberg.com/contentassets/9389e78c01a54fa6bc6a6821de3009f3/110-0040129a_ds_proximityview100_may23.pdf,{'Data sheet': ['/contentassets/9389e78c01a54fa6bc6a6821de3009f3/110-0040129a_ds_proximityview100_may23.pdf']}
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/k-sync/,K-Sync Synchronization unit,https://www.kongsberg.com/contentassets/19ab735d43d04dc583f9ad9fb8330e1e/398737_underwater-mapping-brochure_-september-2016_print.pdf,"{'Brochure': ['/contentassets/19ab735d43d04dc583f9ad9fb8330e1e/398737_underwater-mapping-brochure_-september-2016_print.pdf'], 'Manual': ['/contentassets/1e171f0a51264694b7bd957d8d9da705/342741ac_ksync_installation_manual.pdf', '/contentassets/1e171f0a51264694b7bd957d8d9da705/342435ab_k-sync_operator-manual.pdf'], 'Download software': ['/contentassets/89d92a7c72f54aecb710036e5aec19db/355198ab_k-sync_1.9.0_releasenote.pdf', '/maritime/support/document-and-downloads/software-downloads/'], 'Technical Note': ['/contentassets/bad82321c32e438aa4c883f7d671f3d1/110-0056259aa_k-sync_notice_of_maintanance_period.pdf']}"
https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/laser-based-position-reference-system/,Laser-based relative position sensor,"https://www.kongsberg.com/contentassets/1a091b5424194147b3b80f43f250ed72/datasheet_spottrack.pdf, https://www.kongsberg.com/contentassets/1a091b5424194147b3b80f43f250ed72/datasheet_spottrackprisms.pdf","{'Data sheet': ['/contentassets/1a091b5424194147b3b80f43f250ed72/datasheet_spottrack.pdf', '/contentassets/1a091b5424194147b3b80f43f250ed72/datasheet_spottrackprisms.pdf'], 'Product sheet': ['/contentassets/fb58780c08354b03827d844e7f523448/productsheet_spottrack.pdf'], 'Testimonial': ['/globalassets/maritime/km-products/product-documents/zakher-marine-international-inc/']}"
https://www.kongsberg.com/maritime/products/bridge-systems-and-control-centres/broadband-radios/maritime-broadband-radio/,Maritime Broadband Radio - MBR,https://www.kongsberg.com/contentassets/aefda46a15ae491fb71a724a2e4782bd/mbr_family.pdf,"{'Article': ['/globalassets/maritime/km-products/product-documents/innovative-maritime-communication-solution-put-to-test/', '/maritime/about-us/news-and-media/blog-stories/mbr-in-sortland/'], 'Brochures': ['/contentassets/aefda46a15ae491fb71a724a2e4782bd/mbr_family.pdf'], 'Data sheets MBR': ['/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr144.pdf', '/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr144_personal.pdf', '/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr144_submersible.pdf', '/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr144_uav_jun23.pdf', '/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr144_oem.pdf', '/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr179mkii.pdf', '/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr179mk2portable.pdf', '/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr189mk2.pdf', '/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr189mk2portable.pdf', '/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr144fcc_sep22.pdf', '/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr144fcc_submersible_sep22.pdf', '/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr144fcc_oem_aug22.pdf', '/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr179mk2fcc_aug22.pdf', '/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr179mk2fccportable_aug22.pdf', '/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr189mk2_fcc_aug22.pdf', '/contentassets/a1b8bf7c95d84236a8089a8a691a0e6d/datasheet_mbr189mk2fccportable_aug22.pdf'], 'Manuals': ['/contentassets/892d89106a064ae4b8f10e9e630d689a/man_instruction_mbr144.pdf', '/contentassets/892d89106a064ae4b8f10e9e630d689a/man_instruction_mbr144oem.pdf', '/contentassets/892d89106a064ae4b8f10e9e630d689a/man_instruction_mbr144personal.pdf', '/contentassets/892d89106a064ae4b8f10e9e630d689a/man_instruction_mbr144submersible.pdf']}"
https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/me70/,ME70 multibeam echo sounder,,"{'Stay in touch for product information and software updates': ['http://www.facebook.com/Simrad', 'https://www.twitter.com/simrad', 'https://www.linkedin.com/company/simrad']}"
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/pap-micropap-compact-acoustic-positioning-system/,MicroPAP (µPAP) - Compact acoustic positioning system,https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf,"{'Brochure': ['/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf'], 'Data sheets': ['/contentassets/74abdf0f29314872b3647153edb20114/393495l-pap-datasheet.pdf', '/contentassets/74abdf0f29314872b3647153edb20114/481073b-pap-201-c-datasheet.pdf'], 'Manual': ['/contentassets/a97953bc31f948acb09483a3657f49c3/393483h-pap-inm.pdf', '/contentassets/a97953bc31f948acb09483a3657f49c3/494326b-pap-201-c-inm.pdf']}"
https://www.kongsberg.com/maritime/products/vessel-reference-systems/motion-and-heading-sensors/mru/,Motion Reference Unit,,"{'Brochure': ['~/link/349428ca632f4f61922083bee798e1e7.aspx'], 'Data sheets': ['/contentassets/77678b37b4c94d51bbfd7d8abdf82c73/datasheet_mru2.pdf', '/contentassets/77678b37b4c94d51bbfd7d8abdf82c73/datasheet_mru3.pdf', '/contentassets/77678b37b4c94d51bbfd7d8abdf82c73/datasheet_mru5.pdf', '/contentassets/77678b37b4c94d51bbfd7d8abdf82c73/datasheet_mru5mkii.pdf', '/contentassets/77678b37b4c94d51bbfd7d8abdf82c73/datasheet_mrud.pdf', '/contentassets/77678b37b4c94d51bbfd7d8abdf82c73/datasheet_mrue.pdf', '/contentassets/77678b37b4c94d51bbfd7d8abdf82c73/datasheet_mruh.pdf', '/contentassets/77678b37b4c94d51bbfd7d8abdf82c73/datasheet_mrus.pdf', '/contentassets/77678b37b4c94d51bbfd7d8abdf82c73/461546b_datasheet_mgc_recal_nov23.pdf'], 'Product leaflet': ['/globalassets/maritime/km-products/product-documents/the-mru-family-of-products/']}"
https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/ms70/,MS70 Multibeam sonar,,"{'Stay in touch for product information and software updates': ['http://www.facebook.com/Simrad', 'https://www.twitter.com/simrad', 'https://www.linkedin.com/company/simrad']}"
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/flexview/,"Multibeam Sonar, Flexview",,"{'Technical information': ['https://www.mesotech.online/flexview/documents.htm'], 'Software Download': ['/maritime/contact/mesotech-request-software/']}"
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/m3/,"Multibeam sonar, M3 Sonar®",,"{'Related publications': ['https://www.mesotech.online/m3_sonar/documents.htm'], 'Software downloads': ['/maritime/contact/mesotech-request-software/'], 'Study': ['/globalassets/maritime/km-products/product-documents/m3-sonar---survey-of-debris-accumulation-at-a-nuclear-power-plant/'], 'Article': ['/globalassets/maritime/km-products/product-documents/integrated-solution-for-seafloor-mapping-processing-and-distribution/'], 'PowerPoint presentation': ['/globalassets/maritime/km-products/product-documents/integrated-solution-for-seafloor-mapping-processing-and-distribution2/'], 'Brochure': ['~/link/349428ca632f4f61922083bee798e1e7.aspx']}"
https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/long-range-relative-positioning-solution/,MW-based Long-range relative position sensor,,"{'Brochure': ['~/link/349428ca632f4f61922083bee798e1e7.aspx'], 'Data sheets': ['/contentassets/ebe8c6b9dc3c49eeb5963a5518c1646e/110-0027778a_datasheet_xpr100_feb23.pdf', '/contentassets/ebe8c6b9dc3c49eeb5963a5518c1646e/110-0027790a_datasheet_xpr100ex_feb23.pdf', '/contentassets/ebe8c6b9dc3c49eeb5963a5518c1646e/110-0027949a_datasheet_xpr100exlp_feb23.pdf']}"
https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/relative-position-reference-system-radius/,MW-based Relative position sensor,,"{'Article': ['/globalassets/maritime/km-products/product-documents/safety-for-statoil/'], 'Brochure': ['/globalassets/maritime/km-products/product-documents/reference-systems-and-solutions-for-offshore-support-vessels/', '/globalassets/maritime/km-products/product-documents/reference-systems-for-fpso/'], 'Data sheets': ['/contentassets/afb048f8c2584b379af4b51eed83d2e7/110-0030758b_datasheet_radius2000_mar23.pdf', '/contentassets/afb048f8c2584b379af4b51eed83d2e7/datasheet_radius.pdf', '/contentassets/afb048f8c2584b379af4b51eed83d2e7/datasheet_radius550x.pdf', '/contentassets/afb048f8c2584b379af4b51eed83d2e7/datasheet_radius600x.pdf', '/contentassets/afb048f8c2584b379af4b51eed83d2e7/datasheet_radius700.pdf', '/contentassets/afb048f8c2584b379af4b51eed83d2e7/datasheet_radius700x.pdf', '/contentassets/afb048f8c2584b379af4b51eed83d2e7/datasheet_radius800x.pdf', '/contentassets/afb048f8c2584b379af4b51eed83d2e7/datasheet_radiusexbattery.pdf'], 'Product sheet': ['/globalassets/maritime/km-products/product-documents/radius/']}"
https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/navlab-generic-simulation-and-post-processing-navigation-software/,NavLab - Generic simulation and post-processing navigation software,,{'Software release note': ['/globalassets/maritime/km-products/product-documents/390297.pdf']}
https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/non-differential-position-sensors/,Non-Differential Position Sensors,,"{'Brochure': ['~/link/349428ca632f4f61922083bee798e1e7.aspx'], 'Data sheets': ['/contentassets/68318fe026694f74bb05408ffdbb34a7/datasheet_dpsi2.pdf', '/contentassets/68318fe026694f74bb05408ffdbb34a7/datasheet_dpsi4.pdf']}"
https://www.kongsberg.com/maritime/products/ocean-science/blue-insight/ocean-view/,Ocean view,https://www.kongsberg.com/contentassets/37784f493caf4b4a9bb8e22133fff5ee/datasheet_blueinsight.pdf,{'DATA SHEET': ['/contentassets/37784f493caf4b4a9bb8e22133fff5ee/datasheet_blueinsight.pdf']}
https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/hydrophones/portable-hydrophone/,PI Portable hydrophone,,"{'Simrad Hydrophones End-user documentation and installation drawings': ['https://www.simrad.net/fisherycatch/hyd_portable.htm', 'https://www.simrad.net/fisherycatch/hyd_purse.htm', 'https://www.simrad.net/fisherycatch/hyd_trawl.htm'], 'Stay in touch for product information and software updates': ['http://www.facebook.com/Simrad', 'https://www.twitter.com/simrad', 'https://www.linkedin.com/company/simrad']}"
https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/hydrophones/purse-seine-hydrophone/,PI Purse seine hydrophone,,"{'Simrad Hydrophones End-user documentation and installation drawings': ['https://www.simrad.net/fisherycatch/hyd_portable.htm', 'https://www.simrad.net/fisherycatch/hyd_purse.htm', 'https://www.simrad.net/fisherycatch/hyd_trawl.htm'], 'Stay in touch for product information and software updates': ['http://www.facebook.com/Simrad', 'https://www.twitter.com/simrad', 'https://www.linkedin.com/company/simrad']}"
https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/hydrophones/Trawl-hydrophone/,PI Trawl hydrophone,,"{'Simrad Hydrophones End-user documentation and installation drawings': ['https://www.simrad.net/fisherycatch/hyd_portable.htm', 'https://www.simrad.net/fisherycatch/hyd_purse.htm', 'https://www.simrad.net/fisherycatch/hyd_trawl.htm'], 'Stay in touch for product information and software updates': ['http://www.facebook.com/Simrad', 'https://www.twitter.com/simrad', 'https://www.linkedin.com/company/simrad']}"
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/m3-sonar-PHS/,"Portable Hydrographic System, M3 Sonar®",https://www.kongsberg.com/contentassets/5f4fa3d6d9704fabb3b2ee8282b5a66a/datasheet---m3-sonar-phs-nov.-2018.pdf,"{'Data sheet': ['/contentassets/5f4fa3d6d9704fabb3b2ee8282b5a66a/datasheet---m3-sonar-phs-nov.-2018.pdf'], 'Application note': ['/contentassets/43b634bbdd8046cd86163e8d7aeab311/m3-sonar-phs---november-2018.pdf'], 'Related publications': ['https://www.mesotech.online/m3_sonar_phs/documents.htm']}"
https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxcharger/,PX MultiSensor Charger,,{}
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/remote-services-for-hipap-systems/,Remote Services for HiPAP systems,,{}
https://www.kongsberg.com/maritime/products/ocean-science/blue-insight/sensor-fusion/,Sensor Fusion,https://www.kongsberg.com/contentassets/1d16a9142d0f46e2b2ee68445583a180/datasheet_blueinsight.pdf,{'DATA SHEET': ['/contentassets/1d16a9142d0f46e2b2ee68445583a180/datasheet_blueinsight.pdf']}
https://www.kongsberg.com/maritime/products/ocean-science/blue-insight/sensor-remote/,Sensor remote,https://www.kongsberg.com/contentassets/33812dcfb17f45ffa4ad34629d464c78/datasheet_blueinsight.pdf,{'DATA SHEET': ['/contentassets/33812dcfb17f45ffa4ad34629d464c78/datasheet_blueinsight.pdf']}
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/EA400-600/,"Side scan echo sounder, EA400",,"{'Brochure': ['~/link/349428ca632f4f61922083bee798e1e7.aspx'], 'Data sheet': ['/globalassets/maritime/km-products/product-documents/200-khz---0.5x49-side-looking-echo-sounder-transducer', '/globalassets/maritime/km-products/product-documents/ea400-hydrographic-single-beam-echo-sounder/', '/globalassets/maritime/km-products/product-documents/ea400-survey-single-beam-echo-sounder/', '/globalassets/maritime/km-products/product-documents/ea400_600-sidescan-single-beam-echo-sounder/', '/globalassets/maritime/km-products/product-documents/ea400sp-portable-splashproof-single-beam-echo-sounder/', '/globalassets/maritime/km-products/product-documents/single-beam-operator-station-hydrographic-operator-station/'], 'Information letter': ['/globalassets/maritime/km-products/product-documents/429941_ea400_power.pdf'], 'Manual': ['/globalassets/maritime/km-products/product-documents/160981_ea400_operator_manual.pdf'], 'Paper': ['/globalassets/maritime/km-products/product-documents/combining-multibeam-with-sidescan/'], 'Reference guide': ['/globalassets/maritime/km-products/product-documents/ea-rds-single-beam-echo-sounder/']}"
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-120khz-transducers/simrad-120-25/,Simrad 120-25,,{}
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/td12khz/12-16-60/,Simrad 12-16/60,,"{'Stay in touch for product information and software updates': ['http://www.facebook.com/Simrad', 'https://www.twitter.com/simrad', 'https://www.linkedin.com/company/simrad']}"
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/td18khz/18-11/,Simrad 18-11,,"{'Stay in touch for product information and software updates': ['http://www.facebook.com/Simrad', 'https://www.twitter.com/simrad', 'https://www.linkedin.com/company/simrad']}"
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/simrad-200-7c/,Simrad 200-7C,['https://www.simrad.online/td_200/es200_7c/sales/es200_7c_ds_en_a4.pdf'],"{'Stay in touch for product information and software updates': ['http://www.facebook.com/Simrad', 'https://www.twitter.com/simrad', 'https://www.linkedin.com/company/simrad']}"
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/simrad-200-7f/,Simrad 200-7F,,{}
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/simrad-200-7g/,Simrad 200-7G,,{}
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/38_200_combi_c/,Simrad 38/200 Combi C,['https://www.simrad.online/td_038/38_200_combi_c/sales/38_200_combi_c_ds_en_a4.pdf'],"{'Stay in touch for product information and software updates': ['http://www.facebook.com/Simrad', 'https://www.twitter.com/simrad', 'https://www.linkedin.com/company/simrad']}"
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/38_200_combi_d/,Simrad 38/200 Combi D,['https://www.simrad.online/td_038/38_200_combi_d/sales/38_200_combi_d_ds_en_a4.pdf'],"{'Stay in touch for product information and software updates': ['http://www.facebook.com/Simrad', 'https://www.twitter.com/simrad', 'https://www.linkedin.com/company/simrad']}"
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/38_7/,Simrad 38-7,['https://www.simrad.online/td_038/38_7/sales/38_7_ds_en_a4.pdf'],"{'Stay in touch for product information and software updates': ['http://www.facebook.com/Simrad', 'https://www.twitter.com/simrad', 'https://www.linkedin.com/company/simrad']}"
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/38_9/,Simrad 38-9,['https://www.simrad.online/td_038/38_9/sales/38_9_ds_en_a4.pdf'],"{'Stay in touch for product information and software updates': ['http://www.facebook.com/Simrad', 'https://www.twitter.com/simrad', 'https://www.linkedin.com/company/simrad']}"
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-50khz-transducers/simrad-50200-combi-c/,Simrad 50/200 Combi C,,{}
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-50khz-transducers/50_200_combi_d/,Simrad 50/200 Combi D,,{}
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-50khz-transducers/simrad-50-18/,Simrad 50-18,,{}
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-50khz-transducers/simrad-50-18por/,Simrad 50-18POR,,{}
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-50khz-transducers/simrad-50-7/,Simrad 50-7,,{}
https://www.kongsberg.com/maritime/products/bridge-systems-and-control-centres/broadband-radios/br90/,Simrad BR90,,{'Downloads': ['/maritime/products/bridge-systems-and-control-centres/broadband-radios/br90/br90docs/']}
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/c-all/,Simrad C-All,,"{'Datasheet': ['https://www.simrad.online/c-all/sales/c_all_ds_en_a4.pdf'], 'End-user documentation': ['https://www.simrad.net/c-all/documents.htm', 'https://www.simrad.net/c-all/drawings.htm', 'https://www.simrad.net/c-all/sales.htm', 'https://www.simrad.net/c-all/documents.htm'], 'Online IETM Installation manuals': ['https://www.simrad.online/c-all/ins_en/']}"
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/cp200-5c/,Simrad CP200-5C,,"{'End-user documentation': ['https://simrad.net/cp200-5c/documents.htm', 'https://simrad.net/cp200-5c/documents.htm', 'https://simrad.net/cp200-5c/documents.htm'], 'Online IETM Installation manuals': ['https://www.simrad.online/cp200_5c/ins_en/index.htm', 'https://www.simrad.online/sy50/ins_fr/index.htm'], 'Simrad product catalogue': ['https://www.simrad.net/cat/catalogues.htm']}"
