Unnamed: 0,Product_Name,Product category,Application / use ,url,new_tags,filter_tags,product_tags,image_url,is_software,Unnamed: 10,Unnamed: 11
125.0,"Sub-bottom profiler, GeoPulse Compact","Geophysical survey, Seafloor mapping"," Multibeam Echo Sounders, Multibeam Sonar, Portable Hydrographic System, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/geopulse-compact-sub-bottom-profiler/,"{
  ""tags"": [""sub-bottom profiler"", ""seafloor mapping"", ""GeoPulse"", ""underwater survey"", ""acoustic profiler""]
}","{
    ""Product Type"": [
        ""acoustic doppler profiler"",
        ""sub-bottom profiler"",
        ""marine survey equipment"",
        ""oceanography equipment""
    ],
    ""Technology"": [
        ""narrow beam"",
        ""multibeam echo sounder integration"",
        ""parametric sub-bottom profiler"",
        ""low frequency transducers""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""sub-bottom imaging"",
        ""sediment layer mapping"",
        ""seabed penetration""
    ]
}","{
    ""tags"": ""sub-bottom profiler, marine survey equipment, low frequency transducers, sub-bottom imaging, sediment layer mapping, seabed penetration""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,False,,
126.0,"Sub-bottom profiler, SBP 120/300","Geophysical survey, Seafloor mapping"," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/SBP-120-300/,"{""tags"": [""marine geophysical equipment"", ""subsurface imaging"", ""seafloor mapping"", ""pitch and roll stabilization"", ""multibeam echo sounder integration""]}","{
    ""Product Type"": [
        ""acoustic doppler profiler"",
        ""sub-bottom profiler"",
        ""marine survey equipment"",
        ""oceanography equipment""
    ],
    ""Technology"": [
        ""narrow beam"",
        ""multibeam echo sounder integration"",
        ""parametric sub-bottom profiler"",
        ""low frequency transducers""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""sub-bottom imaging"",
        ""sediment layer mapping"",
        ""seabed penetration""
    ]
}","{
    ""Tags"": ""sub-bottom profiler, marine survey equipment, oceanography equipment, parametric sub-bottom profiler, sub-bottom imaging, sediment layer mapping, seabed penetration""
}","https://www.kongsberg.com/contentassets/e83ce224380d48748ac3a3daa2ae3a38/pile-of-sand-700x274.jpg?width=1500&rxy=0.5,0.5",False,,
127.0,"Sub-bottom profiler, Topas","Geophysical survey, Seafloor mapping"," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/sub-bottom-profiler-parametric/,"{
  ""tags"": [""high spatial resolution"", ""narrow beam"", ""parametric sub-bottom profiler"", ""seabed mapping"", ""multi-frequency""]
}","{
    ""Product Type"": [
        ""acoustic doppler profiler"",
        ""sub-bottom profiler"",
        ""marine survey equipment"",
        ""oceanography equipment""
    ],
    ""Technology"": [
        ""narrow beam"",
        ""multibeam echo sounder integration"",
        ""parametric sub-bottom profiler"",
        ""low frequency transducers""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""sub-bottom imaging"",
        ""sediment layer mapping"",
        ""seabed penetration""
    ]
}","{
    ""Tags"": [
        ""sub-bottom profiler"",
        ""marine survey equipment"",
        ""parametric sub-bottom profiler"",
        ""seabed penetration"",
        ""sediment layer mapping""
    ]
}","https://www.kongsberg.com/contentassets/4bab2dd387614951a2b47f22c98fca34/image004_a4.jpg?width=1500&rxy=0.5,0.5",False,,
128.0,"Sub-Bottom Profiler, GeoPulse","Geophysical survey, Seafloor mapping"," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/sub-bottom-profiler-geopulse/,"{
  ""tags"": [""marine survey equipment"", ""seabed mapping"", ""geophysical instrument"", ""sub-bottom imaging"", ""acoustic profiler""]
}","{
    ""Product Type"": [
        ""acoustic doppler profiler"",
        ""sub-bottom profiler"",
        ""marine survey equipment"",
        ""oceanography equipment""
    ],
    ""Technology"": [
        ""narrow beam"",
        ""multibeam echo sounder integration"",
        ""parametric sub-bottom profiler"",
        ""low frequency transducers""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""sub-bottom imaging"",
        ""sediment layer mapping"",
        ""seabed penetration""
    ]
}","{
    ""tags"": [
        ""sub-bottom profiler"",
        ""marine survey equipment"",
        ""oceanography equipment"",
        ""parametric sub-bottom profiler"",
        ""seafloor mapping"",
        ""sub-bottom imaging"",
        ""sediment layer mapping"",
        ""seabed penetration""
    ]
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,False,,
129.0,"Sub-bottom profiler, Universal","Geophysical survey, Seafloor mapping"," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/sub-bottom-profiler-universal/,"{
  ""tags"": [""oceanography equipment"", ""seismic profiler"", ""subsea survey"", ""marine geophysics"", ""sediment analysis""]
}","{
    ""Product Type"": [
        ""acoustic doppler profiler"",
        ""sub-bottom profiler"",
        ""marine survey equipment"",
        ""oceanography equipment""
    ],
    ""Technology"": [
        ""narrow beam"",
        ""multibeam echo sounder integration"",
        ""parametric sub-bottom profiler"",
        ""low frequency transducers""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""sub-bottom imaging"",
        ""sediment layer mapping"",
        ""seabed penetration""
    ]
}","{
    ""tags"": ""sub-bottom profiler, marine survey equipment, oceanography equipment, parametric sub-bottom profiler, sub-bottom imaging, sediment layer mapping, seabed penetration""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,False,,
130.0,"Sub-bottom profiler, SBP 27","Geophysical survey, Seafloor mapping"," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/sub-bottom-profiler-sbp-27/,"{""tags"": [""sub-bottom imaging"", ""sediment layer mapping"", ""high resolution sonar"", ""deep water exploration"", ""segy data format""]}","{
    ""Product Type"": [
        ""acoustic doppler profiler"",
        ""sub-bottom profiler"",
        ""marine survey equipment"",
        ""oceanography equipment""
    ],
    ""Technology"": [
        ""narrow beam"",
        ""multibeam echo sounder integration"",
        ""parametric sub-bottom profiler"",
        ""low frequency transducers""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""sub-bottom imaging"",
        ""sediment layer mapping"",
        ""seabed penetration""
    ]
}","{
    ""tags"": ""sub-bottom profiler, marine survey equipment, oceanography equipment, parametric sub-bottom profiler, sub-bottom imaging, sediment layer mapping, seabed penetration""
}","https://www.kongsberg.com/contentassets/e5e932079cec42d286572968c0607bbc/sbp_200m_penetration.jpg?width=1500&rxy=0.5,0.5",False,,
131.0,"Sub-bottom profiler, SBP 29","Geophysical survey, Seafloor mapping"," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/sub-bottom-profiler-sbp29/,"{""tags"": [""sub-bottom imaging"", ""sediment layer analysis"", ""high-resolution profiling"", ""deep water exploration"", ""marine geophysical equipment""]}","{
    ""Product Type"": [
        ""acoustic doppler profiler"",
        ""sub-bottom profiler"",
        ""marine survey equipment"",
        ""oceanography equipment""
    ],
    ""Technology"": [
        ""narrow beam"",
        ""multibeam echo sounder integration"",
        ""parametric sub-bottom profiler"",
        ""low frequency transducers""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""sub-bottom imaging"",
        ""sediment layer mapping"",
        ""seabed penetration""
    ]
}","{
    ""tags"": ""sub-bottom profiler, parametric sub-bottom profiler, sub-bottom imaging, sediment layer mapping, seabed penetration""
}","https://www.kongsberg.com/contentassets/8df4ba3ddab94b1cbe2db72c6afefd15/sbp_200m_penetration.jpg?width=1500&rxy=0.5,0.5",False,,
132.0,EA sub-bottom functionality,"Geophysical survey, Seafloor mapping"," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/ea-sub-bottom-functionality/,"{""tags"": [""low frequency transducers"", ""sub-bottom profiler"", ""shallow water survey"", ""300 meters depth"", ""seabed penetration""]}","{
    ""Product Type"": [
        ""acoustic doppler profiler"",
        ""sub-bottom profiler"",
        ""marine survey equipment"",
        ""oceanography equipment""
    ],
    ""Technology"": [
        ""narrow beam"",
        ""multibeam echo sounder integration"",
        ""parametric sub-bottom profiler"",
        ""low frequency transducers""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""sub-bottom imaging"",
        ""sediment layer mapping"",
        ""seabed penetration""
    ]
}","{
    ""tags"": ""sub-bottom profiler, parametric sub-bottom profiler, sub-bottom imaging, sediment layer mapping, seabed penetration""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,False,,
140.0,"Sonar Processing Software, MS1000",Communication solutions," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonar-processing-software-ms1000/,"{""tags"": [""sonar software"", ""underwater imaging"", ""multi-head support"", ""data interpretation"", ""3D profiling""]}","{
    ""Product Type"": [
        ""digital product"",
        ""licensed software"",
        ""transceiver"",
        ""thermal imaging""
    ],
    ""Technology"": [
        ""software update"",
        ""nano-satellite payload"",
       
        ""high-resolution printing""
    ],
    ""Application"": [
        ""maritime communication"",
        ""maritime surveillance"",
        ""marine safety"",
        ""ship positioning""
    ]
}","{
    ""Tags"": ""digital product, licensed software, maritime communication, maritime surveillance, marine safety, ship positioning""
}","https://www.kongsberg.com/contentassets/0f53a62b171e422fa71c1383a098fdff/ms-1000-processor-500x268.jpg?width=500&rxy=0.5,0.5",True,,1.0
141.0,AIS service management system,Surveilance & monitoring," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/onshore/onshore-systems/ais-network-infrastructure-shorebased/ais-service-management-system/,"{""tags"": [""AIS network monitoring"", ""marine navigation"", ""vessel tracking"", ""base station management"", ""electronic chart display""]}","{
    ""Product Type"": [
        ""digital product"",
        ""licensed software"",
        ""transceiver"",
        ""thermal imaging""
    ],
    ""Technology"": [
        ""software update"",
        ""nano-satellite payload"",
       
        ""high-resolution printing""
    ],
    ""Application"": [
        ""maritime communication"",
        ""maritime surveillance"",
        ""marine safety"",
        ""ship positioning""
    ]
}","{
    ""tags"": ""digital product, licensed software, maritime communication, maritime surveillance, marine safety, ship positioning""
}","https://www.kongsberg.com/contentassets/f3f5d1afd51c47f4b4b77e2e5ca8caf2/ais_cm.jpg?width=750&rxy=0.5,0.5",True,,1.0
142.0,AIS physical shore stations,Surveilance & monitoring," Portable Hydrographic System, Multibeam Sonar, Fishery Sonar Systems, Acoustic Telemetry for Fish Studies, Fisheries Research Software",https://www.kongsberg.com/maritime/products/onshore/onshore-systems/ais-network-infrastructure-shorebased/ais-physical-shore-stations/,"{""tags"": [""maritime surveillance"", ""coastal AIS network"", ""AIS base station"", ""IEC62320-1 standard"", ""BSH approved""]}","{
    ""Product Type"": [
        ""digital product"",
        ""licensed software"",
        ""transceiver"",
        ""thermal imaging""
    ],
    ""Technology"": [
        ""software update"",
        ""nano-satellite payload"",
       
        ""high-resolution printing""
    ],
    ""Application"": [
        ""maritime communication"",
        ""maritime surveillance"",
        ""marine safety"",
        ""ship positioning""
    ]
}","{
    ""tags"": ""transceiver, maritime communication, maritime surveillance, marine safety, ship positioning""
}","https://www.kongsberg.com/contentassets/c8180d2a2fa84181ab714d9bd40d02dc/ais-physical-shore-station-1020x411.jpg?width=750&rxy=0.5,0.5",False,,0.0
146.0,Maritime Broadband Radio - MBR,Communication solutions," Acoustic Telemetry for Fish Studies, Fisheries Research Software, Fishery Sonar Systems, Multibeam Sonar, Sub-bottom Profilers",https://www.kongsberg.com/maritime/products/bridge-systems-and-control-centres/broadband-radios/maritime-broadband-radio/,"{""tags"": [""maritime communication"", ""high-speed data transfer"", ""live video streaming"", ""remote maritime operations"", ""line-of-sight solution""]}","{
    ""Product Type"": [
        ""digital product"",
        ""licensed software"",
        ""transceiver"",
        ""thermal imaging""
    ],
    ""Technology"": [
        ""software update"",
        ""nano-satellite payload"",
       
        ""high-resolution printing""
    ],
    ""Application"": [
        ""maritime communication"",
        ""maritime surveillance"",
        ""marine safety"",
        ""ship positioning""
    ]
}","{
    ""tags"": ""transceiver, maritime communication, maritime surveillance, marine safety, ship positioning""
}","https://www.kongsberg.com/globalassets/maritime/km-products/pictures/mbr_1x9_mkii_transp.png?width=500&rxy=0.5,0.5",False,,0.0
147.0,AIS space receivers,Communication solutions," Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/onshore/space-based/ais-space-receiver/,"{""tags"": [""satellite communications"", ""space-based AIS"", ""nano-satellite payload"", ""maritime vessel tracking"", ""software-defined radio""]}","{
    ""Product Type"": [
        ""digital product"",
        ""licensed software"",
        ""transceiver"",
        ""thermal imaging""
    ],
    ""Technology"": [
        ""software update"",
        ""nano-satellite payload"",
       
        ""high-resolution printing""
    ],
    ""Application"": [
        ""maritime communication"",
        ""maritime surveillance"",
        ""marine safety"",
        ""ship positioning""
    ]
}","{
    ""tags"": ""transceiver, nano-satellite payload, maritime communication, maritime surveillance, marine safety, ship positioning""
}","https://www.kongsberg.com/contentassets/b015aabb74e9417899ad8cdfabee5ab1/space_earth_1920x500.jpg?width=1500&rxy=0.5,0.5",False,,0.0
148.0,VDES space transceivers,Communication solutions," Portable Hydrographic System, Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/onshore/space-based/vdes-space-transceivers/,"{
  ""tags"": [""space communications"", ""transceiver"", ""satellite communication"", ""space technology"", ""VDES""]
}","{
    ""Product Type"": [
        ""digital product"",
        ""licensed software"",
        ""transceiver"",
        ""thermal imaging""
    ],
    ""Technology"": [
        ""software update"",
        ""nano-satellite payload"",
       
        ""high-resolution printing""
    ],
    ""Application"": [
        ""maritime communication"",
        ""maritime surveillance"",
        ""marine safety"",
        ""ship positioning""
    ]
}","{
    ""tags"": ""transceiver, nano-satellite payload, maritime communication, maritime surveillance, marine safety, ship positioning""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,False,,0.0
149.0,"Automatic Identification System, AIS",Surveilance & monitoring," Side Scan Sonars, Multibeam Sonar, Sub-bottom Profilers, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/bridge-systems-and-control-centres/navigation-systems/ais-automatic-identification-sensor/,"{""tags"": [""maritime_navigation"", ""IMO_compliant"", ""integrated_bridge_system"", ""SOLAS_ship_equipment"", ""AIS_target_tracking""]}","{
    ""Product Type"": [
        ""digital product"",
        ""licensed software"",
        ""transceiver"",
        ""thermal imaging""
    ],
    ""Technology"": [
        ""software update"",
        ""nano-satellite payload"",
       
        ""high-resolution printing""
    ],
    ""Application"": [
        ""maritime communication"",
        ""maritime surveillance"",
        ""marine safety"",
        ""ship positioning""
    ]
}","{
  ""tags"": ""transceiver, maritime communication, maritime surveillance, marine safety, ship positioning""
}","https://www.kongsberg.com/contentassets/bf03b9a2bb594e808781c4a1c59eee4a/ais-300-700x403.jpg?width=500&rxy=0.5,0.5",False,,0.0
151.0,Automatic identification system - AIS 200,Surveilance & monitoring," Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/bridge-systems-and-control-centres/navigation-systems/ais-200-automatic-identification-system/,"{
  ""tags"": [""maritime navigation"", ""vessel tracking"", ""nautical safety"", ""marine communication"", ""ship positioning""]
}","{
    ""Product Type"": [
        ""digital product"",
        ""licensed software"",
        ""transceiver"",
        ""thermal imaging""
    ],
    ""Technology"": [
        ""software update"",
        ""nano-satellite payload"",
       
        ""high-resolution printing""
    ],
    ""Application"": [
        ""maritime communication"",
        ""maritime surveillance"",
        ""marine safety"",
        ""ship positioning""
    ]
}","{
    ""tags"": ""transceiver, maritime communication, maritime surveillance, marine safety, ship positioning""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,False,,0.0
152.0,AIS 200 P - portable Automatic Identification System,Surface navigation & positioning," Multibeam Sonar, High-Resolution Sonar, Sonar Heads, Scanning Sonar, Sub-bottom Profilers",https://www.kongsberg.com/maritime/products/bridge-systems-and-control-centres/navigation-systems/ais-200-p-portable-automatic-identification-system/,"{
  ""tags"": [""marine safety"", ""AIS transceiver"", ""portable"", ""navigational aid"", ""vessel tracking""]
}","{
    ""Product Type"": [
        ""digital product"",
        ""licensed software"",
        ""transceiver"",
        ""thermal imaging""
    ],
    ""Technology"": [
        ""software update"",
        ""nano-satellite payload"",
       
        ""high-resolution printing""
    ],
    ""Application"": [
        ""maritime communication"",
        ""maritime surveillance"",
        ""marine safety"",
        ""ship positioning""
    ]
}","{
    ""tags"": ""transceiver, maritime communication, maritime surveillance, marine safety, ship positioning""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,False,,0.0
147.0,HAIN Reference for DP,Underwater navigation & positioning," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/hain/hain-reference/,"{
  ""tags"": [""Inertial solutions Measurement Unit"", ""Inertial solutions Navigation System"", ""Hydroacoustic Positioning"", ""Dynamic Positioning"", ""Maritime Navigation""]
}","{
    ""Product Type"": [""marine coating"", ""acoustic control system"", ""leak detection""],
    ""Technology"": [""anti-fouling"", ""Hydroacoustic Positioning"", ""acoustic control system"", ""Inertial solutions Navigation System""],
    ""Application"": [""hull protection"", ""BOP operation"", ""early warning""]
}","{
    ""tags"": ""acoustic control system, Inertial solutions Navigation System, BOP operation""
}","https://www.kongsberg.com/contentassets/908f79d5012e4bfba5345fa62e5ba41c/dp_web_2.png?width=1500&rxy=0.5,0.5",False,,
148.0,Acoustic control system for BOP operation,Surveilance & monitoring," Scanning Sonar, Underwater Mapping Systems, Acoustic Modems, Multibeam Sonar, Side Scan Sonars",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-control-system/ACS500/,"{""tags"": [""acoustic telemetry"", ""offshore communication"", ""subsea technology"", ""emergency control system"", ""hydroacoustic integration""]}","{
    ""Product Type"": [""marine coating"", ""acoustic control system"", ""leak detection""],
    ""Technology"": [""anti-fouling"", ""Hydroacoustic Positioning"", ""acoustic control system"", ""Inertial solutions Navigation System""],
    ""Application"": [""hull protection"", ""BOP operation"", ""early warning""]
}","{
    ""Tags"": [""acoustic control system"", ""BOP operation""]
}","https://www.kongsberg.com/contentassets/4b95710e4f32457ba2025065bfdd294a/acs-500.jpg?width=1500&rxy=0.5,0.5",False,,
149.0,ACS400 - Acoustic control system for BOP operation,Surveilance & monitoring," Sonar Heads, Multibeam Sonar, Portable Hydrographic System, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-control-system/acs400-acoustic-control-system-for-bop-operation/,"{""tags"": [""acoustic control system"", ""BOP operation"", ""oilfield equipment"", ""sound based control"", ""drilling technology""]}","{
    ""Product Type"": [""marine coating"", ""acoustic control system"", ""leak detection""],
    ""Technology"": [""anti-fouling"", ""Hydroacoustic Positioning"", ""acoustic control system"", ""Inertial solutions Navigation System""],
    ""Application"": [""hull protection"", ""BOP operation"", ""early warning""]
}","{
  ""tags"": ""acoustic control system, Hydroacoustic Positioning, BOP operation""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,False,,
150.0,Mobile Early Leak Detection System,Surveilance & monitoring," Portable Hydrographic System, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/subsea-monitoring/MELDS/,"{
  ""tags"": [""leak detection"", ""early warning"", ""water management"", ""smart monitoring""]
}","{
    ""Product Type"": [""marine coating"", ""acoustic control system"", ""leak detection""],
    ""Technology"": [""anti-fouling"", ""Hydroacoustic Positioning"", ""acoustic control system"", ""Inertial solutions Navigation System""],
    ""Application"": [""hull protection"", ""BOP operation"", ""early warning""]
}","{
    ""tags"": ""leak detection, acoustic telemetry, early warning""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,False,,
151.0,"Multibeam sonar, M3 Sonar®",Seafloor mapping," Survey Vessel, Multibeam Sonar, Underwater Mapping Systems, Survey Equipment, Remote Monitoring Solutions",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/m3/,"{
  ""tags"": [""multibeam imaging"", ""bathymetric survey equipment"", ""underwater inspection sonar"", ""3D point cloud generation"", ""IHO compliant""]
}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": [
        ""multibeam echosounder"",
        ""multibeam sonar"",
        ""sonar_signal_processing"",
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","https://www.kongsberg.com/contentassets/4f76fece62e74f48ad12594d3a8c04c0/02_m3.jpg?width=1500&rxy=0.5,0.5",False,,
152.0,"Portable Hydrographic System, M3 Sonar®",Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/m3-sonar-PHS/,"{""tags"": [""hydrographic_survey_equipment"", ""sonar_mapping_system"", ""underwater_inspection"", ""marine_structures_inspection"", ""portable_sonar""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""portable hydrographic system, multibeam sonar, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/d08ab59d2858463f8e2f4336f11b788a/m3-sonar-image-of-concrete-mats.jpg?width=1500&rxy=0.5,0.5",False,,
153.0,"Multibeam Sonar, Flexview",Seafloor mapping," Shallow Water Multibeam, Side Scan Sonars, Portable Hydrographic System, Survey Equipment, Multibeam Sonar",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/flexview/,"{""tags"": [""multibeam sonar"", ""underwater imaging"", ""rapid transducer replacement"", ""ROV compatible"", ""high-resolution sonar""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam echosounder, multibeam sonar, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/425fa353803d4c19bd4b4b1175da9081/flexview-1020x679.jpg?width=500&rxy=0.5,0.5",False,,
154.0,HIGH RESOLUTION 1171 SONAR HEADS,Seafloor mapping," Shallow Water Multibeam, Side Scan Sonars, Multibeam Sonar, Scanning Sonar, Portable Hydrographic System",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/high-resolution-1171-sonar-heads/,"{""tags"": [""underwater sonar"", ""high-definition imaging"", ""subsea surveying"", ""diving support"", ""shipwreck documentation""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam echosounder, side scan sonar, multibeam sonar, sidescan sonar, sonar_signal_processing, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/2842be90c81b4c129b61fe7bd4b3b44f/image1.jpg?width=1500&rxy=0.5,0.5",False,,
155.0,EM 2040 PHS Portable Hydrographic System ,Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-2040-phs-portable-hydrographic-system-/,"{""tags"": [""multibeam echo sounder"", ""hydrographic surveying"", ""portable sonar technology"", ""KONGSBERG"", ""high resolution bathymetry""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""portable hydrographic system, multibeam echosounder, multibeam sonar, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}","https://www.kongsberg.com/globalassets/completecompatportable-header21128.jpg?width=500&rxy=0.5,0.5",False,,
157.0,"EM 304 Multibeam echosounder, Max. 8000 m",Seafloor mapping," Shallow Water Multibeam, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-304-multibeam-echosounder-max.-8000-m,"{""tags"": [""seabed mapping"", ""multibeam sonar"", ""high resolution data"", ""underwater surveying"", ""marine research""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam echosounder, multibeam sonar, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/60fa3dd22abd45b09b97ff7271302187/plume-height-800m.jpg?width=1500&rxy=0.5,0.5",False,,
