Unnamed: 0,Product_Name,Product category,Application / use ,url,new_tags,filter_tags,product_tags,image_url,related_products,related_products_url
,EA sidescan sonar,Seafloor mapping," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/ea-sidescan-sonar/,"{""tags"": [""sidescan sonar"", ""seabed mapping"", ""object detection"", ""marine navigation"", ""sonar imaging""]}","{
    ""Product Type"": [
        ""echo sounder"",
        ""sonar software"",
        ""hydrographic survey equipment"",
        ""marine transducer""
    ],
    ""Technology"": [
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""acoustic doppler current profiler"",
        ""sub-bottom profiling""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""subsea mapping"",
        ""deep water exploration"",
        ""portable marine sonar""
    ]
}","{
    ""tags"": ""echo sounder, side scan sonar, seafloor mapping, subsea mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,"['EA640 - full ocean depths', 'Single beam bottom mapping transducers']","['https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/ea640/', 'https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/td_bottommapping/']"
,Sonar Mosaic,Seafloor mapping," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/sonar-mosaic/,"{""tags"": [""seabed imaging"", ""sonar data analysis"", ""georeferenced imaging"", ""sidescan sonar"", ""XTF import""]}","{
    ""Product Type"": [
        ""echo sounder"",
        ""sonar software"",
        ""hydrographic survey equipment"",
        ""marine transducer""
    ],
    ""Technology"": [
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""acoustic doppler current profiler"",
        ""sub-bottom profiling""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""subsea mapping"",
        ""deep water exploration"",
        ""portable marine sonar""
    ]
}","{
    ""tags"": ""sonar software, side scan sonar, seafloor mapping, subsea mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Synthetic Aperture Sonar,Seafloor mapping," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/SAS/,"{""tags"": [""high-resolution imaging"", ""underwater sonar technology"", ""acoustic mapping"", ""bathymetry"", ""sonar signal processing""]}","{
    ""Product Type"": [
        ""echo sounder"",
        ""sonar software"",
        ""hydrographic survey equipment"",
        ""marine transducer""
    ],
    ""Technology"": [
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""acoustic doppler current profiler"",
        ""sub-bottom profiling""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""subsea mapping"",
        ""deep water exploration"",
        ""portable marine sonar""
    ]
}","{
    ""tags"": ""sonar software, side scan sonar, seafloor mapping, subsea mapping""
}","https://www.kongsberg.com/contentassets/88bffcdbfa194059a83c6c3a740549ab/hisas_holmengraa.jpg?width=1500&rxy=0.5,0.5",[],[]
,"Domed Sonar Head with Monolithic Transducer - 11,000M (P/N 975-23620000)",Seafloor mapping," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/domed-sonar-head-with-monolithic-transducer-11000m-pn-975-23620000/,"{""tags"": [""deep-sea sonar"", ""monolithic transducer"", ""submersible electronics"", ""oceanographic equipment"", ""high-pressure resistant""]}","{
    ""Product Type"": [
        ""echo sounder"",
        ""sonar software"",
        ""hydrographic survey equipment"",
        ""marine transducer""
    ],
    ""Technology"": [
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""acoustic doppler current profiler"",
        ""sub-bottom profiling""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""subsea mapping"",
        ""deep water exploration"",
        ""portable marine sonar""
    ]
}","{
    ""tags"": ""marine transducer, deep water exploration""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Sonar 5,Seafloor mapping," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-post-processing-applications/sonar-5/,"{
  ""tags"": [""software"", ""audio editing"", ""music production"", ""digital audio workstation"", ""sound design""]
}","{
    ""Product Type"": [
        ""echo sounder"",
        ""sonar software"",
        ""hydrographic survey equipment"",
        ""marine transducer""
    ],
    ""Technology"": [
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""acoustic doppler current profiler"",
        ""sub-bottom profiling""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""subsea mapping"",
        ""deep water exploration"",
        ""portable marine sonar""
    ]
}","{
    ""Tags"": ""sonar software, side scan sonar, seafloor mapping, subsea mapping, portable marine sonar""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Sonar 4,Seafloor mapping," Scanning Sonar, Underwater Mapping Systems, Acoustic Modems, Multibeam Sonar, Side Scan Sonars",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-post-processing-applications/sonar-4/,"{
  ""tags"": []
}","{
    ""Product Type"": [
        ""echo sounder"",
        ""sonar software"",
        ""hydrographic survey equipment"",
        ""marine transducer""
    ],
    ""Technology"": [
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""acoustic doppler current profiler"",
        ""sub-bottom profiling""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""subsea mapping"",
        ""deep water exploration"",
        ""portable marine sonar""
    ]
}","{
    ""tags"": ""sonar software, side scan sonar, seafloor mapping, subsea mapping, portable marine sonar""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Echoview,Seafloor mapping," Sonar Heads, Multibeam Sonar, Portable Hydrographic System, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-post-processing-applications/echoview/,"{
  ""tags"": [""software"", ""acoustic data"", ""sonar"", ""marine technology"", ""data analysis""]
}","{
    ""Product Type"": [
        ""echo sounder"",
        ""sonar software"",
        ""hydrographic survey equipment"",
        ""marine transducer""
    ],
    ""Technology"": [
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""acoustic doppler current profiler"",
        ""sub-bottom profiling""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""subsea mapping"",
        ""deep water exploration"",
        ""portable marine sonar""
    ]
}","{
    ""tags"": ""sonar software,acoustic doppler current profiler,seafloor mapping,subsea mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Large Scale Survey System (LSSS),Seafloor mapping," Portable Hydrographic System, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-post-processing-applications/large-scale-survey-system-lsss/,"{
  ""tags"": [""survey software"", ""data collection"", ""large scale"", ""analysis tool"", ""feedback system""]
}","{
    ""Product Type"": [
        ""echo sounder"",
        ""sonar software"",
        ""hydrographic survey equipment"",
        ""marine transducer""
    ],
    ""Technology"": [
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""acoustic doppler current profiler"",
        ""sub-bottom profiling""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""subsea mapping"",
        ""deep water exploration"",
        ""portable marine sonar""
    ]
}","{
    ""tags"": ""hydrographic survey equipment, multibeam echosounder, seafloor mapping, subsea mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Simrad 12-16/60,Seafloor mapping," Survey Vessel, Multibeam Sonar, Underwater Mapping Systems, Survey Equipment, Remote Monitoring Solutions",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/td12khz/12-16-60/,"{""tags"": [""marine transducer"", ""low frequency"", ""deep water measurements"", ""dual beam"", ""hull-mounted""]}","{
    ""Product Type"": [
        ""echo sounder"",
        ""sonar software"",
        ""hydrographic survey equipment"",
        ""marine transducer""
    ],
    ""Technology"": [
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""acoustic doppler current profiler"",
        ""sub-bottom profiling""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""subsea mapping"",
        ""deep water exploration"",
        ""portable marine sonar""
    ]
}","{
    ""tags"": ""echo sounder, multibeam echosounder, seafloor mapping, hydrographic survey equipment""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/012-khz/12-1660/media/bm010401_002_001_transducer_12_16_60_250px_web.jpg,[],[]
,ME70 multibeam echo sounder,Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/me70/,"{""tags"": [""fishery research"", ""seabed mapping"", ""multibeam sonar"", ""acoustic survey equipment"", ""bathymetric analysis""]}","{
    ""Product Type"": [
        ""echo sounder"",
        ""sonar software"",
        ""hydrographic survey equipment"",
        ""marine transducer""
    ],
    ""Technology"": [
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""acoustic doppler current profiler"",
        ""sub-bottom profiling""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""subsea mapping"",
        ""deep water exploration"",
        ""portable marine sonar""
    ]
}","{""tags"": ""echo sounder,multibeam echosounder,seafloor mapping,subsea mapping,deep water exploration""}","https://www.kongsberg.com/contentassets/e14222bab3cd4167ae481a65a6d7f548/bm010101_100_001_me70_screen_cap_callouts_1772px_150mm_flatten.jpg?width=750&rxy=0.5,0.5",[],[]
,MS70 Multibeam sonar,Seafloor mapping," Shallow Water Multibeam, Side Scan Sonars, Portable Hydrographic System, Survey Equipment, Multibeam Sonar",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/ms70/,"{""tags"": [""multibeam sonar"", ""fishery research"", ""biomass estimation"", ""acoustic matrix"", ""remote sensing""]}","{
    ""Product Type"": [
        ""echo sounder"",
        ""sonar software"",
        ""hydrographic survey equipment"",
        ""marine transducer""
    ],
    ""Technology"": [
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""acoustic doppler current profiler"",
        ""sub-bottom profiling""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""subsea mapping"",
        ""deep water exploration"",
        ""portable marine sonar""
    ]
}","{
    ""tags"": ""echo sounder, multibeam echosounder, seafloor mapping, subsea mapping""
}","https://www.kongsberg.com/globalassets/discovery/simrad/multibeams/ms70/ms70-images/bm010207_001_011_ms70_screen_capture_700px_web.jpg?width=750&rxy=0.5,0.5",[],[]
,TD50 3D Visualization Tool,Seafloor mapping," Shallow Water Multibeam, Side Scan Sonars, Multibeam Sonar, Scanning Sonar, Portable Hydrographic System",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/td50/,"{""tags"": [""3D marine visualization"", ""multibeam sonar software"", ""real-time data processing"", ""scientific survey enhancement"", ""adaptive sampling support""]}","{
    ""Product Type"": [
        ""echo sounder"",
        ""sonar software"",
        ""hydrographic survey equipment"",
        ""marine transducer""
    ],
    ""Technology"": [
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""acoustic doppler current profiler"",
        ""sub-bottom profiling""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""subsea mapping"",
        ""deep water exploration"",
        ""portable marine sonar""
    ]
}","{
    ""tags"": ""sonar software, multibeam echosounder, seafloor mapping""
}",https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm019703_003_001_bridge_sunset_360x250px_web.jpg?width=360,[],[]
,Simrad TU40,Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/commercial-fisheries/trigger-systems/tu40/,"{
  ""tags"": [
    ""hydroacoustic synchronization"",
    ""fishing vessel equipment"",
    ""echo sounder interference reduction"",
    ""underwater communication"",
    ""marine science tool""
  ]
}","{
    ""Product Type"": [
        ""echo sounder"",
        ""sonar software"",
        ""hydrographic survey equipment"",
        ""marine transducer""
    ],
    ""Technology"": [
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""acoustic doppler current profiler"",
        ""sub-bottom profiling""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""subsea mapping"",
        ""deep water exploration"",
        ""portable marine sonar""
    ]
}","{
    ""tags"": ""echo sounder, multibeam echosounder, seafloor mapping""
}","https://www.kongsberg.com/globalassets/discovery/simrad/trigger-systems/tu40/tu40-images/cd019902_xxx_tu40_logo_250x250px.png?width=500&rxy=0.5,0.5",[],[]
,Simrad CP60,Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60/,"{""tags"": [""marine electronics"", ""water current measurement"", ""fish detection"", ""navigational instrument"", ""underwater sonar""]}","{
    ""Product Type"": [
        ""echo sounder"",
        ""sonar software"",
        ""hydrographic survey equipment"",
        ""marine transducer""
    ],
    ""Technology"": [
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""acoustic doppler current profiler"",
        ""sub-bottom profiling""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""subsea mapping"",
        ""deep water exploration"",
        ""portable marine sonar""
    ]
}","{
  ""tags"": [
    ""echo sounder"",
    ""multibeam echosounder"",
    ""seafloor mapping""
  ]
}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/cp60/cp60-images/cd019902_xxx_cp60_logo_250x250px.png?width=500&rxy=0.5,0.5",[],[]
,Simrad CP60,Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/simrad-cp60/,"{""tags"": [""marine electronics"", ""current measurement"", ""fish finding"", ""echo sounder"", ""navigation equipment""]}","{
    ""Product Type"": [
        ""echo sounder"",
        ""sonar software"",
        ""hydrographic survey equipment"",
        ""marine transducer""
    ],
    ""Technology"": [
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""acoustic doppler current profiler"",
        ""sub-bottom profiling""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""subsea mapping"",
        ""deep water exploration"",
        ""portable marine sonar""
    ]
}","{
    ""tags"": ""echo sounder, multibeam echosounder, seafloor mapping""
}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/cp60/cp60-images/cd019902_xxx_cp60_logo_250x250px.png?width=500&rxy=0.5,0.5",[],[]
,Simrad CP60,Seafloor mapping," Shallow Water Multibeam, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60/,"{
  ""tags"": [
    ""marine navigation"",
    ""fish finder"",
    ""current measurement"",
    ""echo sounder"",
    ""nmea compatible""
  ]
}","{
    ""Product Type"": [
        ""echo sounder"",
        ""sonar software"",
        ""hydrographic survey equipment"",
        ""marine transducer""
    ],
    ""Technology"": [
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""acoustic doppler current profiler"",
        ""sub-bottom profiling""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""subsea mapping"",
        ""deep water exploration"",
        ""portable marine sonar""
    ]
}","{
    ""tags"": ""echo sounder, seafloor mapping, subsea mapping, portable marine sonar""
}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/cp60/cp60-images/cd019902_xxx_cp60_logo_250x250px.png?width=500&rxy=0.5,0.5",[],[]
,Simrad CP60,Seafloor mapping," Shallow Water Multibeam, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/simrad-cp60/,"{""tags"": [""marine navigation"", ""water current measurement"", ""fish detection"", ""echo sounder"", ""NMEA compatible""]}","{
    ""Product Type"": [
        ""echo sounder"",
        ""sonar software"",
        ""hydrographic survey equipment"",
        ""marine transducer""
    ],
    ""Technology"": [
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""acoustic doppler current profiler"",
        ""sub-bottom profiling""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""subsea mapping"",
        ""deep water exploration"",
        ""portable marine sonar""
    ]
}","{
    ""tags"": ""echo sounder, multibeam echosounder, seafloor mapping""
}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/cp60/cp60-images/cd019902_xxx_cp60_logo_250x250px.png?width=500&rxy=0.5,0.5",[],[]
,"Multibeam echosounder, ROV / AUV",Seafloor mapping," Shallow Water Multibeam, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/multibeam-echosounder-rov-auv/,"{
  ""tags"": [""sonar"", ""marine mapping"", ""submersible equipment"", ""high-resolution"", ""seafloor imaging""]
}","{
    ""Product Type"": [
        ""echo sounder"",
        ""sonar software"",
        ""hydrographic survey equipment"",
        ""marine transducer""
    ],
    ""Technology"": [
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""acoustic doppler current profiler"",
        ""sub-bottom profiling""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""subsea mapping"",
        ""deep water exploration"",
        ""portable marine sonar""
    ]
}","{
    ""tags"": ""echo sounder, multibeam echosounder, seafloor mapping, subsea mapping, deep water exploration""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,650M Mini Sonar Head,"Seafloor mapping,  Fishery research"," Data Analytics Platforms, Cloud-Based Data Management, Remote Monitoring Solutions, Data Synchronization, Data Management",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/single-beam-scanning-sonars/650m-mini-sonar-head/,"{
  ""tags"": [""sonar"", ""marine electronics"", ""underwater detection"", ""mini sonar"", ""fishing tech""]
}",,,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,EA applications,"Seafloor mapping,  Seafloor mapping"," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/ea-applications/,"{
  ""tags"": [""hydrographic survey"", ""sub-bottom profiling"", ""sidescan sonar"", ""underwater acoustics"", ""marine survey equipment""]
}",,,https://www.kongsberg.com/contentassets/72e7eab297cf40d78f07feb80234e606/ea-hydrophone-setup.png?width=1140,"['EA440 - shallow and medium waters', 'Single beam bottom mapping transducers', 'EA640 - full ocean depths']","['https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/EA440/', 'https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/td_bottommapping/', 'https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/ea640/']"
,SIS 5 - Multibeam echosounder software,"Seafloor mapping, Seafloor mapping"," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/seafloor-information-system-5/,"{""tags"": [""hydrographic survey software"", ""multibeam echosounder visualization"", ""maritime data processing"", ""3D seafloor mapping"", ""nautical chart integration""]}",,,"https://www.kongsberg.com/globalassets/discovery/mapping/sis/sis-media/sis-screenshot-1020x482.jpg?width=1500&rxy=0.5,0.5",[],[]
,Simrad CP200-5C,"Seafloor mapping, Seafloor mapping"," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/cp200-5c/,"{""tags"": [""marine transducer"", ""200 kHz frequency"", ""water velocity measurement"", ""fish-finding"", ""echo sounder accessory""]}",,,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Simrad CP200-5C,"Seafloor mapping, Seafloor mapping"," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/simrad-cp200-5c/,"{""tags"": [""marine transducer"", ""water velocity measurement"", ""fish-finding"", ""high frequency"", ""echo sounder accessory""]}",,,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Simrad CP200-5C,"Seafloor mapping, Seafloor mapping"," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/cp200-5c/,"{""tags"": [""marine transducer"", ""water velocity measurement"", ""fish-finding"", ""echo sounder accessory"", ""hull mounted""]}",,,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Simrad CP200-5C,"Seafloor mapping, Seafloor mapping"," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/simrad-cp200-5c/,"{""tags"": [""transducer"", ""marine electronics"", ""fish-finding"", ""water velocity measurement"", ""echo sounder accessory""]}",,,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,"Side-Scan Sonar, PulSAR",Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/PulSAR/,"{
  ""tags"": [""side-scan sonar"", ""submarine survey"", ""marine equipment"", ""underwater imaging"", ""seafloor mapping""]
}","{
    ""Product Type"": [
        ""echo sounder"",
        ""sonar software"",
        ""hydrographic survey equipment"",
        ""marine transducer""
    ],
    ""Technology"": [
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""acoustic doppler current profiler"",
        ""sub-bottom profiling""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""subsea mapping"",
        ""deep water exploration"",
        ""portable marine sonar""
    ]
}","{
    ""tags"": ""sonar software, side scan sonar, seafloor mapping, subsea mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,WBAT,Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/wbat/,"{""tags"": [""marine echo sounder"", ""fish species discrimination"", ""wideband echo-sounding"", ""underwater monitoring"", ""scientific marine instrumentation""]}","{
  ""Product Type"": [""fish finder"", ""sonar system"", ""echo sounder"", ""navigation software""],
  ""Technology"": [""acoustic Doppler"", ""frequency modulation"", ""narrow beam technology"", ""temperature sensor""],
  ""Application"": [""fish finding"", ""underwater navigation"", ""trawl monitoring"", ""depth measurement""]
}","{
  ""tags"": ""fish finder, sonar system, frequency modulation, trawl monitoring, depth measurement""
}",https://www.kongsberg.comhttps://www.simrad.net/ek80/images/wbat_photo_01.jpg,[],[]
,WBT Mini,Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Portable Hydrographic System, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/simrad-wbt-mini/,"{""tags"": [""wideband echo sounder"", ""underwater acoustics"", ""marine survey equipment"", ""autonomous operation"", ""multiplexing transceiver""]}","{
  ""Product Type"": [""fish finder"", ""sonar system"", ""echo sounder"", ""navigation software""],
  ""Technology"": [""acoustic Doppler"", ""frequency modulation"", ""narrow beam technology"", ""temperature sensor""],
  ""Application"": [""fish finding"", ""underwater navigation"", ""trawl monitoring"", ""depth measurement""]
}","{
  ""tags"": ""fish finder, acoustic Doppler, narrow beam technology, fish finding, depth measurement""
}",https://www.kongsberg.comhttps://www.simrad.net/ek80/images/wbt_mini_photo_01.jpg,[],[]
,WBT Tube,Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/simrad-wbt-tube/,"{""tags"": [""subsea echo sounder"", ""chirp transceiver"", ""multiplexing channels"", ""deepwater monitoring"", ""scientific marine equipment""]}","{
  ""Product Type"": [""fish finder"", ""sonar system"", ""echo sounder"", ""navigation software""],
  ""Technology"": [""acoustic Doppler"", ""frequency modulation"", ""narrow beam technology"", ""temperature sensor""],
  ""Application"": [""fish finding"", ""underwater navigation"", ""trawl monitoring"", ""depth measurement""]
}","{
  ""tags"": [""fish finder"", ""acoustic Doppler"", ""fish finding"", ""depth measurement""]
}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/wbt-tube/bm019512_001_001_wbt_tube_500px_web.png?width=750&rxy=0.5,0.5",[],[]
,WBT,Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/wbt/,"{""tags"": [""wideband transceiver"", ""echo sounder"", ""marine research"", ""frequency sweep"", ""rugged design""]}","{
  ""Product Type"": [""fish finder"", ""sonar system"", ""echo sounder"", ""navigation software""],
  ""Technology"": [""acoustic Doppler"", ""frequency modulation"", ""narrow beam technology"", ""temperature sensor""],
  ""Application"": [""fish finding"", ""underwater navigation"", ""trawl monitoring"", ""depth measurement""]
}","{
  ""tags"": ""sonar system, acoustic Doppler, underwater navigation, depth measurement""
}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/wbt/wbt-images/bm019502_001_011_wbt_top_ek80_500px_web.gif?width=750&rxy=0.5,0.5",[],[]
,"Navigation echo sounder, EN 250",Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/navigation-echo-sounder/,"{""tags"": [""echo sounder"", ""marine navigation"", ""NMEA0183 compatible"", ""depth recording"", ""IMO standards compliant""]}","{
  ""Product Type"": [""fish finder"", ""sonar system"", ""echo sounder"", ""navigation software""],
  ""Technology"": [""acoustic Doppler"", ""frequency modulation"", ""narrow beam technology"", ""temperature sensor""],
  ""Application"": [""fish finding"", ""underwater navigation"", ""trawl monitoring"", ""depth measurement""]
}","{
  ""tags"": [""echo sounder"", ""underwater navigation"", ""depth measurement""]
}","https://www.kongsberg.com/globalassets/maritime/km-products/pictures/en250-300x305.jpg?width=500&rxy=0.5,0.5","['Single beam echo sounder, remote display', 'Echo sounder sweep system, MCU', 'Side scan echo sounder, EA400', 'EA440 - shallow and medium waters', 'Single beam echo sounder, EA600 - To 11.000 m']","['https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/RD-301/', 'https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/echosounder-sweep-system/', 'https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/EA400-600/', 'https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/EA440/', 'https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/EA-600/']"
