Product_Name,product_tags,Product category,url,image_url
Simrad PX Configurator,"software documentation, transceiver marine research, frequency adjustment, fish finding, hydroacoustic synchronization, fish stock assessment, software documentation, transceiver marine research, broadband sweeps, frequency adjustment, fish finding, underwater survey","Fish finding, Fish finding",https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxc/,"https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-sensors/px-configurator/px-configurator-media/bm010315_px_configurator_start_dbox.png?width=750&rxy=0.5,0.5"
Simrad PX Flow,"echosounder transducer, transceiver marine research, broadband sweeps, frequency adjustment, fish finding, hydroacoustic synchronization",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxflow/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360
Simrad PX MultiCatch,"echosounder transducer, software documentation, split-beam transducer, broadband sweeps, fish finding, hydroacoustic synchronization",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxmulticatch/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360
Simrad PX MultiSensor,"echosounder transducer, software documentation, split-beam transducer, frequency adjustment, fish finding, hydroacoustic synchronization",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxmultisensor/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360
Simrad PX TrawlEye,"echosounder transducer, transceiver marine research, broadband sweeps, frequency adjustment, fish finding, hydroacoustic synchronization",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxtrawleye/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360
Simrad PX Universal,"echosounder transducer, software documentation, split-beam transducer, frequency adjustment, fish finding, hydroacoustic synchronization",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/simrad-px-universal/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360
Simrad PxPos,"echosounder transducer, transceiver marine research, split-beam transducer, dual frequency, fish finding, underwater survey",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxpos/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/logo-and-bottom-logo-line/simrad_logo_200px.png
Simrad SH90,"echosounder transducer, transceiver marine research, broadband sweeps, frequency adjustment, fish finding, underwater survey",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/sh90/,https://www.kongsberg.com/globalassets/discovery/simrad/sonars/sh90/bm011016-003_0300_sh90_display_with_screen_capture.png
Simrad SN90,"echosounder transducer, transceiver marine research, broadband sweeps, frequency adjustment, fish finding, underwater survey",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/sn90/,"https://www.kongsberg.com/globalassets/discovery/simrad/sonars/sn90/sn90-images/cd019902_xxx_sn90_logo_250px.png?width=500&rxy=0.5,0.5"
Simrad ST90,"echosounder transducer, transceiver marine research, frequency adjustment, broadband sweeps, fish finding, underwater survey",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/simrad-st90/,"https://www.kongsberg.com/globalassets/discovery/simrad/sonars/st90/st90-images/cd019902_xxx_st90_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad SU90,"echosounder transducer, transceiver marine research, broadband sweeps, frequency adjustment, fish finding, underwater survey",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/simrad-su90-fish-finding-omni-sonar/,"https://www.kongsberg.com/globalassets/discovery/simrad/sonars/su90/su90-images/cd019902_xxx_su90_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad SX90,"echosounder transducer, transceiver marine research, frequency adjustment, broadband sweeps, fish finding, hydroacoustic synchronization",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/sx90/,"https://www.kongsberg.com/globalassets/discovery/simrad/sonars/sx90/sx90-images/cd019902_xxx_sx90_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad SY50,"echosounder transducer, transceiver marine research, frequency adjustment, fish finding, fish stock assessment, underwater survey",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/simrad-sy50/,"https://www.kongsberg.com/globalassets/discovery/simrad/sonars/sy50/sy50-media/cd019902_xxx_sy50_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad TU40,"echosounder transducer, transceiver marine research, broadband sweeps, frequency adjustment, fish finding, hydroacoustic synchronization",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/trigger-systems/tu40/,"https://www.kongsberg.com/globalassets/discovery/simrad/trigger-systems/tu40/tu40-images/cd019902_xxx_tu40_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad TV80,"echosounder transducer, transceiver marine research, dual frequency, broadband sweeps, fish finding, hydroacoustic synchronization",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/simrad-tv80/,"https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-systems/tv80/tv80-media/cd019902_xxx_tv80_logo_250x250px.png?width=500&rxy=0.5,0.5"
Single beam bottom mapping transducers,"Single beam echo sounder, high-resolution sonar, seafloor mapping, subsea survey",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/td_bottommapping/,"https://www.kongsberg.com/contentassets/e811bd38413e4c5692fd22fdd3e3aa45/transducers.jpg?width=1500&rxy=0.5,0.5"
"Single beam echo sounder, EA600 - To 11.000 m","Single beam echo sounder, seafloor mapping, deep sea exploration",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/EA-600/,"https://www.kongsberg.com/contentassets/0b214d7a4ade43ec8f415e917938f785/ea600-600x469.jpg?width=500&rxy=0.5,0.5"
"Single beam echo sounder, remote display","Single beam echo sounder, seafloor mapping, subsea survey",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/RD-301/,"https://www.kongsberg.com/contentassets/722ae1a296fd46adb0c900b719f1dd45/rd-remote-display-400x384.jpg?width=500&rxy=0.5,0.5"
"Sonar Processing Software, MS1000","subsea, surface, sonar software, underwater mapping, navigation systems",Communication solutions,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonar-processing-software-ms1000/,"https://www.kongsberg.com/contentassets/0f53a62b171e422fa71c1383a098fdff/ms-1000-processor-500x268.jpg?width=500&rxy=0.5,0.5"
"Sub-bottom profiler, SBP 120/300","Sub-bottom profiler, low frequency transducers, pitch and roll stabilization, seafloor mapping, geophysical survey, sediment layer mapping, Sub-bottom profiler, Multibeam sonar, sub-bottom profiling, multibeam echosounder, seafloor mapping, subsea survey","Geophysical survey, Seafloor mapping",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/SBP-120-300/,"https://www.kongsberg.com/contentassets/e83ce224380d48748ac3a3daa2ae3a38/pile-of-sand-700x274.jpg?width=1500&rxy=0.5,0.5"
"Sub-bottom profiler, SBP 27","Sub-bottom profiler, sub-bottom sonar, geophysical survey, sediment layer mapping, low frequency transducers, deep-sea exploration, Sub-bottom profiler, multibeam echosounder, seafloor mapping, subsea survey, high-resolution sonar, deep sea exploration","Geophysical survey, Seafloor mapping",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/sub-bottom-profiler-sbp-27/,"https://www.kongsberg.com/contentassets/e5e932079cec42d286572968c0607bbc/sbp_200m_penetration.jpg?width=1500&rxy=0.5,0.5"
"Sub-bottom profiler, SBP 29","Sub-bottom profiler, multibeam echosounder, seafloor mapping, subsea survey, high-resolution sonar, sub-bottom profiling, Sub-bottom profiler, sub-bottom sonar, geophysical survey, sediment layer mapping","Geophysical survey, Seafloor mapping",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/sub-bottom-profiler-sbp29/,"https://www.kongsberg.com/contentassets/8df4ba3ddab94b1cbe2db72c6afefd15/sbp_200m_penetration.jpg?width=1500&rxy=0.5,0.5"
"Sub-bottom profiler, Topas","Sub-bottom profiler, low frequency transducers, seafloor mapping, geophysical survey, sediment layer mapping, Sub-bottom profiler, Multibeam sonar, sub-bottom profiling, high-resolution sonar, seafloor mapping, subsea survey","Geophysical survey, Seafloor mapping",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/sub-bottom-profiler-parametric/,"https://www.kongsberg.com/contentassets/4bab2dd387614951a2b47f22c98fca34/image004_a4.jpg?width=1500&rxy=0.5,0.5"
Synthetic Aperture Sonar,"Side Scan Sonar, High-resolution sonar, seafloor mapping, subsea survey",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/SAS/,"https://www.kongsberg.com/contentassets/88bffcdbfa194059a83c6c3a740549ab/hisas_holmengraa.jpg?width=1500&rxy=0.5,0.5"
TD50 3D Visualization Tool,"Multibeam sonar, 3D Visualization Tool, multibeam echosounder, seafloor mapping, subsea survey, oceanography",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/td50/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm019703_003_001_bridge_sunset_360x250px_web.jpg?width=360
TTC 30 & TTC 10 - Transponders test and configuration units,"Transponder, Navigation system, acoustic telemetry, Hydroacoustic Positioning, underwater communication, subsea survey",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/TTC-30-TTC-10/,"https://www.kongsberg.com/contentassets/7478367e4ef1428f80f3b839d4a6f35a/bm030107_008_001-ttc30-acoustic-test-1189x793.png?width=500&rxy=0.5,0.5"
"Uncrewed Surface Vehicle, Sounder","Multibeam sonar, Single beam echo sounder, multibeam echosounder, high-resolution sonar, seafloor mapping, subsea survey, echo sounder system, autonomous transceiver, acoustic Doppler, GPS integrated system, scientific research, fish stock assessment, Uncrewed Surface Vehicle, customizable payload, USV hydroacoustic applications, long endurance, maritime research support, autonomous maritime vehicle, USV, surface, advanced navigation system, 3D sonar technology, marine survey, maritime surveillance","Autonomous and uncrewed solutions, Fishery & ocean research, Seafloor mapping, Naval",https://www.kongsberg.com/maritime/products/marine-robotics/uncrewed-surface-vehicle-sounder/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Underwater Altimeters - 1107 series,"Single beam echo sounder, high-resolution sonar, seafloor mapping, subsea survey, Underwater Altimeters, Autonomous Underwater Vehicle, advanced navigation system, low frequency transducers, geophysical survey, deep-sea exploration, underwater, advanced navigation system, environmental monitoring, subsea mapping, Autonomous Underwater Vehicle, Acoustic Control System, acoustic telemetry link, autonomous navigation, underwater surveillance, marine survey","Geophysical survey, Seafloor mapping, Surveillance & monitoring, Autonomous and uncrewed solutions",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/1107-series/,"https://www.kongsberg.com/contentassets/481ffb44d09e4fe4b11e71b5e61c2e34/alttimeter-150x280.jpg?width=500&rxy=0.5,0.5"
WBAT,"echo sounder system, oceanographic instrument, wideband technology, split-beam transducer, scientific research, fish stock assessment, marine echo sounder, inertial sensor, sensor fusion compatible, augmented reality, environmental monitoring, maritime navigation","Fishery & ocean research, Surface navigation & positioning",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/wbat/,https://www.kongsberg.comhttps://www.simrad.net/ek80/images/wbat_photo_01.jpg
WBT,"echo sounder system, oceanographic instrument, wideband technology, split-beam transducer, scientific research, fish stock assessment, marine echo sounder, GNSS infrastructure, maritime navigation, environmental monitoring","Fishery & ocean research, Surface navigation & positioning",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/wbt/,"https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/wbt/wbt-images/bm019502_001_011_wbt_top_ek80_500px_web.gif?width=750&rxy=0.5,0.5"
WBT Mini,"marine echo sounder, inertial sensor, sensor fusion compatible, GNSS infrastructure, maritime navigation, environmental monitoring, echo sounder system, autonomous transceiver, wideband technology, split-beam transducer, scientific research, environmental monitoring","Fishery & ocean research, Surface navigation & positioning",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/simrad-wbt-mini/,https://www.kongsberg.comhttps://www.simrad.net/ek80/images/wbt_mini_photo_01.jpg
WBT Tube,"marine echo sounder, sensor fusion compatible, environmental monitoring, maritime navigation, echo sounder system, oceanographic instrument, wideband technology, split-beam transducer, scientific research, environmental monitoring","Fishery & ocean research, Surface navigation & positioning",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/simrad-wbt-tube/,"https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/wbt-tube/bm019512_001_001_wbt_tube_500px_web.png?width=750&rxy=0.5,0.5"
cNODE - Modem Embedable,"Modem, Positioning system, acoustic telemetry, Hydroacoustic Positioning, underwater communication, ROV integration, Modem, subsea, acoustic modem, navigation systems, maritime communication, subsea communication","Underwater navigation & positioning, Communication solutions",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/modem-embedable/,"https://www.kongsberg.com/contentassets/fe8d6eea6960465994ee1008f4d544c2/cnode-oem-700x319.jpg?width=500&rxy=0.5,0.5"
cNODE - Modem Explorer,"Modem, subsea, acoustic modem, sonar software, maritime communication, subsea communication, Modem, Positioning system, acoustic telemetry, Hydroacoustic Positioning, underwater communication, ROV integration","Underwater navigation & positioning, Communication solutions",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/compact-modem-and-transponder/,"https://www.kongsberg.com/contentassets/f07f26174fdc4b7eb2fa509134e0bfe2/cnode-modem-explorer-700x225.jpg?width=500&rxy=0.5,0.5"
cNODE - Modem MiniS,"Modem, subsea, acoustic modem, sonar software, subsea communication, navigation systems, Modem, Positioning system, acoustic telemetry, Hydroacoustic Positioning, underwater communication, subsea survey","Underwater navigation & positioning, Communication solutions",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/cnode-minis/,"https://www.kongsberg.com/contentassets/2ed043877cd549af88d4fe1dbeca6b3d/cnode-minis-modem.jpg?width=1500&rxy=0.5,0.5"
"cNODE - Transponder, Embedable","Transponder, Positioning system, acoustic telemetry, Hydroacoustic Positioning, underwater communication, ROV integration",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-Embed/,"https://www.kongsberg.com/contentassets/8e0944bfa1c74713abadb7fa131c898a/cnode-oem-700x319.jpg?width=500&rxy=0.5,0.5"
"cNODE - Transponder, for explosive atmosphere","Transponder, Navigation system, acoustic telemetry, Hydroacoustic Positioning, underwater communication, subsea survey",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-Exd/,"https://www.kongsberg.com/globalassets/maritime/km-products/pictures/transponder-for-explosive-atmosphere.jpg?width=500&rxy=0.5,0.5"
cNODE Explorer - Transponder,"Transponder, Positioning system, acoustic telemetry, Hydroacoustic Positioning, underwater communication, subsea survey",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cnode-explorer---transponder/,"https://www.kongsberg.com/contentassets/b8a5b651ef0944b990f0b530509829d4/cnode-modem-explorer-700x225.jpg?width=500&rxy=0.5,0.5"
cNODE IQAM - Intelligent data analysis and monitoring,"Transponder, Modem, Inertial Measurement Unit, acoustic telemetry, underwater communication, subsea survey",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-IQAM/,"https://www.kongsberg.com/contentassets/ca1802a3d113416f9530c4dd7ad44411/cnode-iqam-700x372.jpg?width=500&rxy=0.5,0.5"
cNODE Maxi - Transponder,"Transponder, Navigation system, acoustic telemetry, Hydroacoustic Positioning, underwater communication, subsea survey",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-Maxi/,"https://www.kongsberg.com/contentassets/94479533588c488aa1fbc65bc80794eb/cnode-maxi-700x152.jpg?width=500&rxy=0.5,0.5"
cNODE Micro - Transponder,"Transponder, Positioning system, acoustic telemetry, Hydroacoustic Positioning, underwater communication, subsea survey",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-Micro/,"https://www.kongsberg.com/contentassets/1f7424716980446e96013a5582c77de0/cnode-micro-700x177.jpg?width=500&rxy=0.5,0.5"
cNODE Midi - Transponder,"Transponder, Navigation system, acoustic telemetry, Hydroacoustic Positioning, underwater communication, ROV integration",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-Midi/,"https://www.kongsberg.com/contentassets/ca3263c79f02418fae44ab28b959d482/cnode-midi-700x186.jpg?width=500&rxy=0.5,0.5"
cNODE Mini - Transponder,"Transponder, Navigation system, acoustic telemetry, Hydroacoustic Positioning, underwater communication, ROV integration",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/transponder-mini/,"https://www.kongsberg.com/contentassets/12a9b4b1034b4d298c5ff1b7b3ce3da6/cnode-mini-700x130.jpg?width=500&rxy=0.5,0.5"
cNODE MiniS - Transponder,"Transponder, Positioning system, acoustic telemetry, Hydroacoustic Positioning, underwater communication, ROV integration",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-MiniS/,"https://www.kongsberg.com/contentassets/579601a0858d4901be08d06711a36a44/cnode-minis-700x371.jpg?width=500&rxy=0.5,0.5"
cNode - Modem Mantis,"Modem, subsea, acoustic modem, live video solution, maritime communication, subsea communication, Modem, Positioning system, acoustic telemetry, Hydroacoustic Positioning, underwater communication, ROV integration","Underwater navigation & positioning, Communication solutions",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/cnode---modem-mantis/,"https://www.kongsberg.com/contentassets/35803c378c20453e86355c82ea7b84e7/cnode-mantis---template---v1_25-900x506.png?width=1500&rxy=0.5,0.5"
cPAP - ROV positioning in Long Base Line transponder array,"Transponder, Positioning system, acoustic telemetry, Hydroacoustic Positioning, ROV integration, subsea survey",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cPAP/,"https://www.kongsberg.com/contentassets/dafb4cc64daa4a379a0773e9e0e9490b/cpap-1020x533.jpg?width=500&rxy=0.5,0.5"
cPAP Portable tranceivers,"Transponder, Positioning system, acoustic telemetry, Hydroacoustic Positioning, underwater communication, ROV integration",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/support-cpap-portable-tranceivers/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
transceivers for scientific echo sounders,"echosounder transducer, transceiver marine research, split-beam transducer, dual frequency, fish finding, underwater survey, autonomous transceiver, oceanographic instrument, wideband technology, acoustic Doppler, scientific research, environmental monitoring","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/,"https://www.kongsberg.com/contentassets/d2260f44c23d48b3a2f44bfe554f320b/tonny.jpg?width=200&rxy=0.5,0.5"
