Product_Name,url,Product category,filter_tags,product_tags,image_url
Approved anti-fouling paints,https://www.kongsberg.com/maritime/support/anti-fouling-paints/,Naval,"{
    ""Product Type"": [""paints"", ""control system"", ""mobile system"", ""database""],
    ""Technology"": [""antifouling"", ""acoustic control"", ""early warning"", ""search""],
    ""Application"": [""boat maintenance"", ""fouling prevention"", ""water damage prevention"", ""DP""]
}","{
    ""tags"": ""paints, antifouling, fouling prevention, boat maintenance""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60paints/,Naval,"{
    ""Product Type"": [""paints"", ""control system"", ""mobile system"", ""database""],
    ""Technology"": [""antifouling"", ""acoustic control"", ""early warning"", ""search""],
    ""Application"": [""boat maintenance"", ""fouling prevention"", ""water damage prevention"", ""DP""]
}","{
    ""tags"": ""paints, antifouling, boat maintenance, fouling prevention""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/support/anti-fouling-paints/,Naval,"{
    ""Product Type"": [""paints"", ""control system"", ""mobile system"", ""database""],
    ""Technology"": [""antifouling"", ""acoustic control"", ""early warning"", ""search""],
    ""Application"": [""boat maintenance"", ""fouling prevention"", ""water damage prevention"", ""DP""]
}","{
    ""tags"": ""paints, antifouling, boat maintenance, fouling prevention""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/fisherycatchpaints/,Naval,"{
    ""Product Type"": [""paints"", ""control system"", ""mobile system"", ""database""],
    ""Technology"": [""antifouling"", ""acoustic control"", ""early warning"", ""search""],
    ""Application"": [""boat maintenance"", ""fouling prevention"", ""water damage prevention"", ""DP""]
}","{
    ""tags"": [""paints"", ""antifouling"", ""boat maintenance"", ""fouling prevention""]
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/cp60paints/,Naval,"{
    ""Product Type"": [""paints"", ""control system"", ""mobile system"", ""database""],
    ""Technology"": [""antifouling"", ""acoustic control"", ""early warning"", ""search""],
    ""Application"": [""boat maintenance"", ""fouling prevention"", ""water damage prevention"", ""DP""]
}","{""tags"": ""paints, antifouling, fouling prevention, boat maintenance""}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/support/anti-fouling-paints/,Naval,"{
    ""Product Type"": [""paints"", ""control system"", ""mobile system"", ""database""],
    ""Technology"": [""antifouling"", ""acoustic control"", ""early warning"", ""search""],
    ""Application"": [""boat maintenance"", ""fouling prevention"", ""water damage prevention"", ""DP""]
}","{
    ""Tags"": [""paints"", ""antifouling"", ""boat maintenance"", ""fouling prevention""]
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/support/anti-fouling-paints/,Naval,"{
    ""Product Type"": [""paints"", ""control system"", ""mobile system"", ""database""],
    ""Technology"": [""antifouling"", ""acoustic control"", ""early warning"", ""search""],
    ""Application"": [""boat maintenance"", ""fouling prevention"", ""water damage prevention"", ""DP""]
}","{
  ""tags"": ""paints, antifouling, boat maintenance, fouling prevention""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60paints/,Naval,"{
    ""Product Type"": [""paints"", ""control system"", ""mobile system"", ""database""],
    ""Technology"": [""antifouling"", ""acoustic control"", ""early warning"", ""search""],
    ""Application"": [""boat maintenance"", ""fouling prevention"", ""water damage prevention"", ""DP""]
}","{
    ""tags"": [""paints"", ""antifouling"", ""boat maintenance"", ""fouling prevention""]
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/support/anti-fouling-paints/,Naval,"{
    ""Product Type"": [""paints"", ""control system"", ""mobile system"", ""database""],
    ""Technology"": [""antifouling"", ""acoustic control"", ""early warning"", ""search""],
    ""Application"": [""boat maintenance"", ""fouling prevention"", ""water damage prevention"", ""DP""]
}","{
  ""tags"": ""paints, antifouling, fouling prevention, boat maintenance""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/fisherycatchpaints/,Naval,"{
    ""Product Type"": [""paints"", ""control system"", ""mobile system"", ""database""],
    ""Technology"": [""antifouling"", ""acoustic control"", ""early warning"", ""search""],
    ""Application"": [""boat maintenance"", ""fouling prevention"", ""water damage prevention"", ""DP""]
}","{
  ""tags"": ""paints, antifouling, boat maintenance, fouling prevention""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/cp60paints/,Naval,"{
    ""Product Type"": [""paints"", ""control system"", ""mobile system"", ""database""],
    ""Technology"": [""antifouling"", ""acoustic control"", ""early warning"", ""search""],
    ""Application"": [""boat maintenance"", ""fouling prevention"", ""water damage prevention"", ""DP""]
}","{
    ""tags"": ""paints, antifouling, boat maintenance, fouling prevention""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/support/anti-fouling-paints/,Naval,"{
    ""Product Type"": [""paints"", ""control system"", ""mobile system"", ""database""],
    ""Technology"": [""antifouling"", ""acoustic control"", ""early warning"", ""search""],
    ""Application"": [""boat maintenance"", ""fouling prevention"", ""water damage prevention"", ""DP""]
}","{
  ""tags"": ""paints, antifouling, boat maintenance, fouling prevention""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/support/anti-fouling-paints/,Naval,"{
    ""Product Type"": [""paints"", ""control system"", ""mobile system"", ""database""],
    ""Technology"": [""antifouling"", ""acoustic control"", ""early warning"", ""search""],
    ""Application"": [""boat maintenance"", ""fouling prevention"", ""water damage prevention"", ""DP""]
}","{
    ""tags"": ""paints, antifouling, fouling prevention, boat maintenance""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60paints/,Naval,"{
    ""Product Type"": [""paints"", ""control system"", ""mobile system"", ""database""],
    ""Technology"": [""antifouling"", ""acoustic control"", ""early warning"", ""search""],
    ""Application"": [""boat maintenance"", ""fouling prevention"", ""water damage prevention"", ""DP""]
}","{
    ""tags"": ""paints, antifouling, boat maintenance, fouling prevention""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/support/anti-fouling-paints/,Naval,"{
    ""Product Type"": [""paints"", ""control system"", ""mobile system"", ""database""],
    ""Technology"": [""antifouling"", ""acoustic control"", ""early warning"", ""search""],
    ""Application"": [""boat maintenance"", ""fouling prevention"", ""water damage prevention"", ""DP""]
}","{
  ""tags"": ""paints, antifouling, fouling prevention, boat maintenance""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/fisherycatchpaints/,Naval,"{
    ""Product Type"": [""paints"", ""control system"", ""mobile system"", ""database""],
    ""Technology"": [""antifouling"", ""acoustic control"", ""early warning"", ""search""],
    ""Application"": [""boat maintenance"", ""fouling prevention"", ""water damage prevention"", ""DP""]
}","{
  ""tags"": ""paints, antifouling, fouling prevention, boat maintenance""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/cp60paints/,Naval,"{
    ""Product Type"": [""paints"", ""control system"", ""mobile system"", ""database""],
    ""Technology"": [""antifouling"", ""acoustic control"", ""early warning"", ""search""],
    ""Application"": [""boat maintenance"", ""fouling prevention"", ""water damage prevention"", ""DP""]
}","{
  ""tags"": ""paints, antifouling, fouling prevention, boat maintenance""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/support/anti-fouling-paints/,Naval,"{
    ""Product Type"": [""paints"", ""control system"", ""mobile system"", ""database""],
    ""Technology"": [""antifouling"", ""acoustic control"", ""early warning"", ""search""],
    ""Application"": [""boat maintenance"", ""fouling prevention"", ""water damage prevention"", ""DP""]
}","{
    ""tags"": ""paints, antifouling, boat maintenance, fouling prevention""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
HAIN Reference for DP,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/hain/hain-reference/,Naval,"{
    ""Product Type"": [""paints"", ""control system"", ""mobile system"", ""database""],
    ""Technology"": [""antifouling"", ""acoustic control"", ""early warning"", ""search""],
    ""Application"": [""boat maintenance"", ""fouling prevention"", ""water damage prevention"", ""DP""]
}","{
  ""tags"": ""control system, acoustic control, DP""
}","https://www.kongsberg.com/contentassets/908f79d5012e4bfba5345fa62e5ba41c/dp_web_2.png?width=1500&rxy=0.5,0.5"
Acoustic control system for BOP operation,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-control-system/ACS500/,Naval,"{
    ""Product Type"": [""paints"", ""control system"", ""mobile system"", ""database""],
    ""Technology"": [""antifouling"", ""acoustic control"", ""early warning"", ""search""],
    ""Application"": [""boat maintenance"", ""fouling prevention"", ""water damage prevention"", ""DP""]
}","{
    ""tags"": ""control system, acoustic control, DP""
}","https://www.kongsberg.com/contentassets/4b95710e4f32457ba2025065bfdd294a/acs-500.jpg?width=1500&rxy=0.5,0.5"
ACS400 - Acoustic control system for BOP operation,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-control-system/acs400-acoustic-control-system-for-bop-operation/,Naval,"{
    ""Product Type"": [""paints"", ""control system"", ""mobile system"", ""database""],
    ""Technology"": [""antifouling"", ""acoustic control"", ""early warning"", ""search""],
    ""Application"": [""boat maintenance"", ""fouling prevention"", ""water damage prevention"", ""DP""]
}","{
    ""tags"": [""control system"", ""acoustic control"", ""DP""]
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Mobile Early Leak Detection System,https://www.kongsberg.com/maritime/products/ocean-science/subsea-monitoring/MELDS/,Naval,"{
    ""Product Type"": [""paints"", ""control system"", ""mobile system"", ""database""],
    ""Technology"": [""antifouling"", ""acoustic control"", ""early warning"", ""search""],
    ""Application"": [""boat maintenance"", ""fouling prevention"", ""water damage prevention"", ""DP""]
}","{
  ""tags"": ""mobile system, early warning, water damage prevention""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
"Multibeam sonar, M3 Sonar®",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/m3/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{""tags"": ""Multibeam sonar, sonar technology, hydrographic mapping, 3D visualization, Ocean floor mapping, marine surveying, underwater exploration, bathymetric mapping""}","https://www.kongsberg.com/contentassets/4f76fece62e74f48ad12594d3a8c04c0/02_m3.jpg?width=1500&rxy=0.5,0.5"
"Portable Hydrographic System, M3 Sonar®",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/m3-sonar-PHS/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Portable Hydrographic System, sonar technology, depth measurement, hydrographic mapping, Ocean floor mapping, marine surveying, underwater exploration, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/d08ab59d2858463f8e2f4336f11b788a/m3-sonar-image-of-concrete-mats.jpg?width=1500&rxy=0.5,0.5"
"Multibeam Sonar, Flexview",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/flexview/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Multibeam sonar, sonar technology, depth measurement, hydrographic mapping, 3D visualization, Ocean floor mapping, marine surveying, underwater exploration, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/425fa353803d4c19bd4b4b1175da9081/flexview-1020x679.jpg?width=500&rxy=0.5,0.5"
HIGH RESOLUTION 1171 SONAR HEADS,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/high-resolution-1171-sonar-heads/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": [""Multibeam sonar"", ""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization"", ""Ocean floor mapping"", ""marine surveying"", ""bathymetric mapping""]
}","https://www.kongsberg.com/contentassets/2842be90c81b4c129b61fe7bd4b3b44f/image1.jpg?width=1500&rxy=0.5,0.5"
EM 2040 PHS Portable Hydrographic System ,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-2040-phs-portable-hydrographic-system-/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Portable Hydrographic System, sonar technology, depth measurement, hydrographic mapping, 3D visualization, Ocean floor mapping, marine surveying, underwater exploration, bathymetric mapping""
}","https://www.kongsberg.com/globalassets/completecompatportable-header21128.jpg?width=500&rxy=0.5,0.5"
GeoSwath Compact Survey Vessel,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/geoswath-compact-survey-vessel/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Portable Hydrographic System, sonar technology, depth measurement, hydrographic mapping, 3D visualization, Ocean floor mapping, marine surveying, underwater exploration, bathymetric mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
"EM 304 Multibeam echosounder, Max. 8000 m",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-304-multibeam-echosounder-max.-8000-m,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Multibeam sonar, sonar technology, depth measurement, hydrographic mapping, Ocean floor mapping, marine surveying, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/60fa3dd22abd45b09b97ff7271302187/plume-height-800m.jpg?width=1500&rxy=0.5,0.5"
Portable Shallow Water Multibeam & Side Scan,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/portable-shallow-water-multibeam--side-scan/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": [""Portable Hydrographic System"", ""Multibeam sonar"", ""Side scan echo sounder"", ""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Shallow Water Multibeam & Side Scan,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/shallow-water-multibeam--side-scan/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": [""Multibeam sonar"", ""Side scan echo sounder"", ""sonar technology"", ""hydrographic mapping"", ""Ocean floor mapping"", ""marine surveying"", ""bathymetric mapping""]
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
"EM 124 Multibeam echosounder, Max. 11000 m",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-124-multibeam-echosounder-max.-11000-m,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Multibeam sonar, sonar technology, depth measurement, hydrographic mapping, Ocean floor mapping, marine surveying, underwater exploration, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/b31339013d634e359446e99f285d2b0e/whoi_em124_at5009_pintarift_1921x680.jpg?width=1500&rxy=0.5,0.5"
"EM 712 Multibeam echosounder, Max. 3600 m",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-712-multibeam-echosounder-max.-3600-m,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Multibeam sonar, sonar technology, depth measurement, hydrographic mapping, Ocean floor mapping, marine surveying, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/5a83d273f03d411c83353b6af33fcde9/em-712.jpg?width=1500&rxy=0.5,0.5"
"GeoSwath 4 Multibeam echosounder, Shallow Water",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/geoswath-4-multibeam-echosounder-shallow-water/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Multibeam sonar, sonar technology, depth measurement, hydrographic mapping, Ocean floor mapping, marine surveying, underwater exploration, bathymetric mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
"GeoSwath 4R Multibeam echosounder, Shallow water, Compact",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/geoswath-4r-multibeam-echosounder-shallow-water-compact/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Multibeam sonar, sonar technology, depth measurement, hydrographic mapping, Ocean floor mapping, marine surveying, underwater exploration, bathymetric mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
EM 2040 MKII Multibeam echosounder,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-2040-multibeam-echosounder-max.-6000-m,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Multibeam sonar, sonar technology, hydrographic mapping, Ocean floor mapping, marine surveying, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/896351f6537a46ffa0017c232a5b26aa/em2040_1920x500i.jpg?width=1500&rxy=0.5,0.5"
"EM 2040C MKII Multibeam echosounder, Max. 500 m",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-2040c-multibeam-echosounder-max.-500-m,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Multibeam sonar, sonar technology, depth measurement, hydrographic mapping, 3D visualization, Ocean floor mapping, marine surveying, underwater exploration, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/cd134ba6371f4ec6aebdad030a2a03e8/04_em2040c.jpg?width=1500&rxy=0.5,0.5"
"EM 2040P MKII Multibeam echosounder, Max. 550 m",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-2040p-mkii-multibeam-echosounder-max.-550-m,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Multibeam sonar, sonar technology, depth measurement, hydrographic mapping, Ocean floor mapping, marine surveying, underwater exploration, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/e6b2212ea9fc47788379927056cf7c0b/em2040p_falls-of-lora_scottland.jpg?width=1500&rxy=0.5,0.5"
EM 2040C Compact Multibeam echosounder,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-2040c-compact-multibeam-echosounder/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Multibeam sonar, sonar technology, depth measurement, hydrographic mapping, 3D visualization, Ocean floor mapping, marine surveying, underwater exploration, bathymetric mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
EM 2040 Multibeam echosounder,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-2040-multibeam-echosounder/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Multibeam sonar, sonar technology, depth measurement, hydrographic mapping, 3D visualization, Ocean floor mapping, marine surveying, underwater exploration, bathymetric mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
EM 2000 Multibeam echosounder,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-2000-multibeam-echosounder/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Multibeam sonar, sonar technology, depth measurement, hydrographic mapping, 3D visualization, Ocean floor mapping, marine surveying, underwater exploration, bathymetric mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
EM 2040P Portable multibeam echosounder,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-2040p-portable-multibeam-echosounder/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Multibeam sonar, sonar technology, depth measurement, hydrographic mapping, Ocean floor mapping, marine surveying, underwater exploration, bathymetric mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
EM 1002 Multibeam echosounder,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-1002-multibeam-echosounder/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Multibeam sonar, sonar technology, depth measurement, hydrographic mapping, 3D visualization, Ocean floor mapping, marine surveying, underwater exploration, bathymetric mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
