Product_Name,url,Product category,new_tags,tags_dict,tags,image_url
"Sonar Processing Software, MS1000",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonar-processing-software-ms1000/,Maritime communications,"3D profiling, Track Plotter module, Target tracking, Simultaneous multi-head operation, Coordinate system support","{
  ""Product Type"": [
    ""Thermal Printer"",
    ""Sonar Processing Software"",
    ""AIS service management system"",
    ""Maritime Broadband Radio - MBR"",
    ""Automatic identification system - AIS 200""
  ],
  ""Technology"": [
    ""GeoPrinter"",
    ""MS1000"",
    ""AIS physical shore stations"",
    ""AIS space receivers"",
    ""VDES space transceivers""
  ],
  ""Application"": [
    ""EM news updates"",
    ""Latest software versions"",
    ""Maritime communications"",
    ""AIS 200 P - portable Automatic Identification System"",
    ""Latest software versions""
  ],
  ""Navigation"": [
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products""
  ],
  ""Communication"": [
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication""
  ]
}","Geophysical survey, Technology, Application, Communication, Maritime communications, Sonar technology, Underwater communication, Data transfer","https://www.kongsberg.com/contentassets/0f53a62b171e422fa71c1383a098fdff/ms-1000-processor-500x268.jpg?width=500&rxy=0.5,0.5"
AIS service management system,https://www.kongsberg.com/maritime/products/onshore/onshore-systems/ais-network-infrastructure-shorebased/ais-service-management-system/,Maritime communications,"status monitoring, alarm monitoring, configuration, geographical displaying, tabular listing","{
  ""Product Type"": [
    ""Thermal Printer"",
    ""Sonar Processing Software"",
    ""AIS service management system"",
    ""Maritime Broadband Radio - MBR"",
    ""Automatic identification system - AIS 200""
  ],
  ""Technology"": [
    ""GeoPrinter"",
    ""MS1000"",
    ""AIS physical shore stations"",
    ""AIS space receivers"",
    ""VDES space transceivers""
  ],
  ""Application"": [
    ""EM news updates"",
    ""Latest software versions"",
    ""Maritime communications"",
    ""AIS 200 P - portable Automatic Identification System"",
    ""Latest software versions""
  ],
  ""Navigation"": [
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products""
  ],
  ""Communication"": [
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication""
  ]
}","Geophysical survey, Technology, Application, Communication, Maritime communications, Product Type, AIS service management system, Navigation","https://www.kongsberg.com/contentassets/f3f5d1afd51c47f4b4b77e2e5ca8caf2/ais_cm.jpg?width=750&rxy=0.5,0.5"
AIS physical shore stations,https://www.kongsberg.com/maritime/products/onshore/onshore-systems/ais-network-infrastructure-shorebased/ais-physical-shore-stations/,Maritime communications,"marine navigation, vessel tracking, coastal surveillance, AIS technology, maritime safety","{
  ""Product Type"": [
    ""Thermal Printer"",
    ""Sonar Processing Software"",
    ""AIS service management system"",
    ""Maritime Broadband Radio - MBR"",
    ""Automatic identification system - AIS 200""
  ],
  ""Technology"": [
    ""GeoPrinter"",
    ""MS1000"",
    ""AIS physical shore stations"",
    ""AIS space receivers"",
    ""VDES space transceivers""
  ],
  ""Application"": [
    ""EM news updates"",
    ""Latest software versions"",
    ""Maritime communications"",
    ""AIS 200 P - portable Automatic Identification System"",
    ""Latest software versions""
  ],
  ""Navigation"": [
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products""
  ],
  ""Communication"": [
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication""
  ]
}","Geophysical survey, Technology, Application, Navigation, Communication, Maritime communications, AIS physical shore stations, Underwater communication","https://www.kongsberg.com/contentassets/c8180d2a2fa84181ab714d9bd40d02dc/ais-physical-shore-station-1020x411.jpg?width=750&rxy=0.5,0.5"
Latest software versions for all Simrad products,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60allsw/,Maritime communications,"dealer support, distributor network, worldwide support, training, professional fish finding","{
  ""Product Type"": [
    ""Thermal Printer"",
    ""Sonar Processing Software"",
    ""AIS service management system"",
    ""Maritime Broadband Radio - MBR"",
    ""Automatic identification system - AIS 200""
  ],
  ""Technology"": [
    ""GeoPrinter"",
    ""MS1000"",
    ""AIS physical shore stations"",
    ""AIS space receivers"",
    ""VDES space transceivers""
  ],
  ""Application"": [
    ""EM news updates"",
    ""Latest software versions"",
    ""Maritime communications"",
    ""AIS 200 P - portable Automatic Identification System"",
    ""Latest software versions""
  ],
  ""Navigation"": [
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products""
  ],
  ""Communication"": [
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication""
  ]
}","Geophysical survey, Technology, Application, Navigation, Communication, Maritime communications, Latest software versions, Simrad products",https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/simrad-dealer-club/bm019904_001_001_sdc_logo_on_waves_359x251px_300ppi.jpg?width=360
Latest software versions for all Simrad products,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/fisherycatchallsw/,Maritime communications,"dealer support, distributor network, worldwide support, training, professional fish finding","{
  ""Product Type"": [
    ""Thermal Printer"",
    ""Sonar Processing Software"",
    ""AIS service management system"",
    ""Maritime Broadband Radio - MBR"",
    ""Automatic identification system - AIS 200""
  ],
  ""Technology"": [
    ""GeoPrinter"",
    ""MS1000"",
    ""AIS physical shore stations"",
    ""AIS space receivers"",
    ""VDES space transceivers""
  ],
  ""Application"": [
    ""EM news updates"",
    ""Latest software versions"",
    ""Maritime communications"",
    ""AIS 200 P - portable Automatic Identification System"",
    ""Latest software versions""
  ],
  ""Navigation"": [
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products""
  ],
  ""Communication"": [
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication""
  ]
}","Geophysical survey, Technology, Application, Navigation, Communication, Fish finding, Maritime communications, Surveillance & monitoring",https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/simrad-dealer-club/bm019904_001_001_sdc_logo_on_waves_359x251px_300ppi.jpg?width=360
Latest software versions for all Simrad products,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/cp60allsw/,Maritime communications,"dealer support, distributor network, worldwide support, training, professional fish finding","{
  ""Product Type"": [
    ""Thermal Printer"",
    ""Sonar Processing Software"",
    ""AIS service management system"",
    ""Maritime Broadband Radio - MBR"",
    ""Automatic identification system - AIS 200""
  ],
  ""Technology"": [
    ""GeoPrinter"",
    ""MS1000"",
    ""AIS physical shore stations"",
    ""AIS space receivers"",
    ""VDES space transceivers""
  ],
  ""Application"": [
    ""EM news updates"",
    ""Latest software versions"",
    ""Maritime communications"",
    ""AIS 200 P - portable Automatic Identification System"",
    ""Latest software versions""
  ],
  ""Navigation"": [
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products""
  ],
  ""Communication"": [
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication""
  ]
}","Maritime communications, Latest software versions, Simrad products, Communication, Technology, Application, Navigation, Underwater communication",https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/simrad-dealer-club/bm019904_001_001_sdc_logo_on_waves_359x251px_300ppi.jpg?width=360
Latest software versions for all Simrad products,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60allsw/,Maritime communications,"dealer support, distributor network, worldwide support, training, professional fish finding","{
  ""Product Type"": [
    ""Thermal Printer"",
    ""Sonar Processing Software"",
    ""AIS service management system"",
    ""Maritime Broadband Radio - MBR"",
    ""Automatic identification system - AIS 200""
  ],
  ""Technology"": [
    ""GeoPrinter"",
    ""MS1000"",
    ""AIS physical shore stations"",
    ""AIS space receivers"",
    ""VDES space transceivers""
  ],
  ""Application"": [
    ""EM news updates"",
    ""Latest software versions"",
    ""Maritime communications"",
    ""AIS 200 P - portable Automatic Identification System"",
    ""Latest software versions""
  ],
  ""Navigation"": [
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products""
  ],
  ""Communication"": [
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication""
  ]
}","Geophysical survey, Technology, Application, Navigation, Communication, Fish finding, Maritime communications, Surveillance & monitoring",https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/simrad-dealer-club/bm019904_001_001_sdc_logo_on_waves_359x251px_300ppi.jpg?width=360
Latest software versions for all Simrad products,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/fisherycatchallsw/,Maritime communications,"dealer support, distributor network, worldwide support, training, professional fish finding","{
  ""Product Type"": [
    ""Thermal Printer"",
    ""Sonar Processing Software"",
    ""AIS service management system"",
    ""Maritime Broadband Radio - MBR"",
    ""Automatic identification system - AIS 200""
  ],
  ""Technology"": [
    ""GeoPrinter"",
    ""MS1000"",
    ""AIS physical shore stations"",
    ""AIS space receivers"",
    ""VDES space transceivers""
  ],
  ""Application"": [
    ""EM news updates"",
    ""Latest software versions"",
    ""Maritime communications"",
    ""AIS 200 P - portable Automatic Identification System"",
    ""Latest software versions""
  ],
  ""Navigation"": [
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products""
  ],
  ""Communication"": [
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication""
  ]
}","Geophysical survey, Technology, Application, Navigation, Communication, Maritime communications, Latest software versions, Simrad products",https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/simrad-dealer-club/bm019904_001_001_sdc_logo_on_waves_359x251px_300ppi.jpg?width=360
Latest software versions for all Simrad products,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/cp60allsw/,Maritime communications,"dealer support, distributor network, worldwide support, training, professional fish finding","{
  ""Product Type"": [
    ""Thermal Printer"",
    ""Sonar Processing Software"",
    ""AIS service management system"",
    ""Maritime Broadband Radio - MBR"",
    ""Automatic identification system - AIS 200""
  ],
  ""Technology"": [
    ""GeoPrinter"",
    ""MS1000"",
    ""AIS physical shore stations"",
    ""AIS space receivers"",
    ""VDES space transceivers""
  ],
  ""Application"": [
    ""EM news updates"",
    ""Latest software versions"",
    ""Maritime communications"",
    ""AIS 200 P - portable Automatic Identification System"",
    ""Latest software versions""
  ],
  ""Navigation"": [
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products""
  ],
  ""Communication"": [
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication""
  ]
}","Geophysical survey, Technology, Application, Navigation, Communication, Fish finding, Maritime communications, Surveillance & monitoring",https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/simrad-dealer-club/bm019904_001_001_sdc_logo_on_waves_359x251px_300ppi.jpg?width=360
Latest software versions for all Simrad products,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60allsw/,,"dealer network, distributor network, support, training, fish finding",,,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/simrad-dealer-club/bm019904_001_001_sdc_logo_on_waves_359x251px_300ppi.jpg?width=360
Latest software versions for all Simrad products,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/fisherycatchallsw/,,"dealer support, distributor network, worldwide support, training, professional fish finding",,,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/simrad-dealer-club/bm019904_001_001_sdc_logo_on_waves_359x251px_300ppi.jpg?width=360
Latest software versions for all Simrad products,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/cp60allsw/,,"dealer network, distributor network, support, training, fish finding",,,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/simrad-dealer-club/bm019904_001_001_sdc_logo_on_waves_359x251px_300ppi.jpg?width=360
Maritime Broadband Radio - MBR,https://www.kongsberg.com/maritime/products/bridge-systems-and-control-centres/broadband-radios/maritime-broadband-radio/,Maritime communications,"Beyond line-of-sight operational range, IP connectivity for easy connect to subsystems, Live HD video stream capability, Various models for easy deployment, Remote control","{
  ""Product Type"": [
    ""Thermal Printer"",
    ""Sonar Processing Software"",
    ""AIS service management system"",
    ""Maritime Broadband Radio - MBR"",
    ""Automatic identification system - AIS 200""
  ],
  ""Technology"": [
    ""GeoPrinter"",
    ""MS1000"",
    ""AIS physical shore stations"",
    ""AIS space receivers"",
    ""VDES space transceivers""
  ],
  ""Application"": [
    ""EM news updates"",
    ""Latest software versions"",
    ""Maritime communications"",
    ""AIS 200 P - portable Automatic Identification System"",
    ""Latest software versions""
  ],
  ""Navigation"": [
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products""
  ],
  ""Communication"": [
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication""
  ]
}","Geophysical survey, Technology, Application, Communication, Maritime communications, Product Type, Technology, Application","https://www.kongsberg.com/globalassets/maritime/km-products/pictures/mbr_1x9_mkii_transp.png?width=500&rxy=0.5,0.5"
AIS space receivers,https://www.kongsberg.com/maritime/products/onshore/space-based/ais-space-receiver/,Maritime communications,"nano satellites, micro satellites, LEO, SAR, earth observation","{
  ""Product Type"": [
    ""Thermal Printer"",
    ""Sonar Processing Software"",
    ""AIS service management system"",
    ""Maritime Broadband Radio - MBR"",
    ""Automatic identification system - AIS 200""
  ],
  ""Technology"": [
    ""GeoPrinter"",
    ""MS1000"",
    ""AIS physical shore stations"",
    ""AIS space receivers"",
    ""VDES space transceivers""
  ],
  ""Application"": [
    ""EM news updates"",
    ""Latest software versions"",
    ""Maritime communications"",
    ""AIS 200 P - portable Automatic Identification System"",
    ""Latest software versions""
  ],
  ""Navigation"": [
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products""
  ],
  ""Communication"": [
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication""
  ]
}","Geophysical survey, Technology, Application, Navigation, Communication, Maritime communications, AIS space receivers, Underwater communication","https://www.kongsberg.com/contentassets/b015aabb74e9417899ad8cdfabee5ab1/space_earth_1920x500.jpg?width=1500&rxy=0.5,0.5"
VDES space transceivers,https://www.kongsberg.com/maritime/products/onshore/space-based/vdes-space-transceivers/,Maritime communications,"communication, maritime, ship-to-ship, transceiver, VHF","{
  ""Product Type"": [
    ""Thermal Printer"",
    ""Sonar Processing Software"",
    ""AIS service management system"",
    ""Maritime Broadband Radio - MBR"",
    ""Automatic identification system - AIS 200""
  ],
  ""Technology"": [
    ""GeoPrinter"",
    ""MS1000"",
    ""AIS physical shore stations"",
    ""AIS space receivers"",
    ""VDES space transceivers""
  ],
  ""Application"": [
    ""EM news updates"",
    ""Latest software versions"",
    ""Maritime communications"",
    ""AIS 200 P - portable Automatic Identification System"",
    ""Latest software versions""
  ],
  ""Navigation"": [
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products""
  ],
  ""Communication"": [
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication""
  ]
}","Geophysical survey, Technology, Application, Navigation, Communication, Fish finding, Maritime communications, Surveillance & monitoring",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
"Automatic Identification System, AIS",https://www.kongsberg.com/maritime/products/bridge-systems-and-control-centres/navigation-systems/ais-automatic-identification-sensor/,Maritime communications,"reception of AIS messages, AIS channels, integration via network or serial interfaces, transmission of message 27 on SAT AIS frequencies, safety related messaging","{
  ""Product Type"": [
    ""Thermal Printer"",
    ""Sonar Processing Software"",
    ""AIS service management system"",
    ""Maritime Broadband Radio - MBR"",
    ""Automatic identification system - AIS 200""
  ],
  ""Technology"": [
    ""GeoPrinter"",
    ""MS1000"",
    ""AIS physical shore stations"",
    ""AIS space receivers"",
    ""VDES space transceivers""
  ],
  ""Application"": [
    ""EM news updates"",
    ""Latest software versions"",
    ""Maritime communications"",
    ""AIS 200 P - portable Automatic Identification System"",
    ""Latest software versions""
  ],
  ""Navigation"": [
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products""
  ],
  ""Communication"": [
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication""
  ]
}","Geophysical survey, Product Type, Technology, Application, Navigation, Communication, Maritime communications, Automatic identification system","https://www.kongsberg.com/contentassets/bf03b9a2bb594e808781c4a1c59eee4a/ais-300-700x403.jpg?width=500&rxy=0.5,0.5"
"Automatic Identification System, AIS",https://www.kongsberg.com/discovery/products/navigation-systems/automatic-identification-system-ais/,Maritime communications,"1. AIS message reception
2. AIS data integration
3. AIS channel separation
4. Safety messaging
5. SAT AIS frequency transmission","{
  ""Product Type"": [
    ""Thermal Printer"",
    ""Sonar Processing Software"",
    ""AIS service management system"",
    ""Maritime Broadband Radio - MBR"",
    ""Automatic identification system - AIS 200""
  ],
  ""Technology"": [
    ""GeoPrinter"",
    ""MS1000"",
    ""AIS physical shore stations"",
    ""AIS space receivers"",
    ""VDES space transceivers""
  ],
  ""Application"": [
    ""EM news updates"",
    ""Latest software versions"",
    ""Maritime communications"",
    ""AIS 200 P - portable Automatic Identification System"",
    ""Latest software versions""
  ],
  ""Navigation"": [
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products""
  ],
  ""Communication"": [
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication""
  ]
}","Geophysical survey, Technology, Application, Navigation, Communication, Maritime communications, Automatic identification system - AIS 200, Underwater communication","https://www.kongsberg.com/contentassets/bf03b9a2bb594e808781c4a1c59eee4a/ais-300-700x403.jpg?width=500&rxy=0.5,0.5"
Automatic identification system - AIS 200,https://www.kongsberg.com/maritime/products/bridge-systems-and-control-centres/navigation-systems/ais-200-automatic-identification-system/,Maritime communications,"marine navigation, vessel tracking, collision avoidance, maritime safety, real-time data","{
  ""Product Type"": [
    ""Thermal Printer"",
    ""Sonar Processing Software"",
    ""AIS service management system"",
    ""Maritime Broadband Radio - MBR"",
    ""Automatic identification system - AIS 200""
  ],
  ""Technology"": [
    ""GeoPrinter"",
    ""MS1000"",
    ""AIS physical shore stations"",
    ""AIS space receivers"",
    ""VDES space transceivers""
  ],
  ""Application"": [
    ""EM news updates"",
    ""Latest software versions"",
    ""Maritime communications"",
    ""AIS 200 P - portable Automatic Identification System"",
    ""Latest software versions""
  ],
  ""Navigation"": [
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products""
  ],
  ""Communication"": [
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication""
  ]
}","Marine research, Hydrographic surveying, Fish finding, Underwater mapping, Environmental monitoring, Data transfer, Data integration, Data forwarding",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
AIS 200 P - portable Automatic Identification System,https://www.kongsberg.com/maritime/products/bridge-systems-and-control-centres/navigation-systems/ais-200-p-portable-automatic-identification-system/,Maritime communications,"portable, Automatic Identification System, AIS, product description, usage","{
  ""Product Type"": [
    ""Thermal Printer"",
    ""Sonar Processing Software"",
    ""AIS service management system"",
    ""Maritime Broadband Radio - MBR"",
    ""Automatic identification system - AIS 200""
  ],
  ""Technology"": [
    ""GeoPrinter"",
    ""MS1000"",
    ""AIS physical shore stations"",
    ""AIS space receivers"",
    ""VDES space transceivers""
  ],
  ""Application"": [
    ""EM news updates"",
    ""Latest software versions"",
    ""Maritime communications"",
    ""AIS 200 P - portable Automatic Identification System"",
    ""Latest software versions""
  ],
  ""Navigation"": [
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products""
  ],
  ""Communication"": [
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication""
  ]
}","Geophysical survey, Application, Communication, Fish finding, Navigation, Underwater navigation & positioning, Naval, Maritime communications",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Latest software versions,https://www.kongsberg.com/maritime/support/simradsupport/simradsw/,Maritime communications,"software updates, software upgrades, product compatibility, software maintenance, software releases","{
  ""Product Type"": [
    ""Thermal Printer"",
    ""Sonar Processing Software"",
    ""AIS service management system"",
    ""Maritime Broadband Radio - MBR"",
    ""Automatic identification system - AIS 200""
  ],
  ""Technology"": [
    ""GeoPrinter"",
    ""MS1000"",
    ""AIS physical shore stations"",
    ""AIS space receivers"",
    ""VDES space transceivers""
  ],
  ""Application"": [
    ""EM news updates"",
    ""Latest software versions"",
    ""Maritime communications"",
    ""AIS 200 P - portable Automatic Identification System"",
    ""Latest software versions""
  ],
  ""Navigation"": [
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products"",
    ""Simrad products""
  ],
  ""Communication"": [
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication"",
    ""Underwater communication""
  ]
}","Geophysical survey, Technology, Application, Navigation, Communication, Maritime communications, Latest software versions, Underwater communication",https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/simrad-dealer-club/bm019904_001_001_sdc_logo_on_waves_359x251px_300ppi.jpg?width=360
Approved anti-fouling paints,https://www.kongsberg.com/maritime/support/anti-fouling-paints/,Naval,"marine applications, boat maintenance, corrosion protection, underwater coatings, marine industry","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Technology, Application, Navigation, Communication, Fish finding, Maritime communications, Surveillance & monitoring",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60paints/,Naval,"1. Transducer maintenance
2. Paint application guidelines
3. Safety precautions
4. Recommended primer thickness
5. Recommended paint thickness","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Fish finding, Maritime communications, Surveillance & monitoring, Underwater navigation & positioning, Naval, Fishery research, Surface navigation & positioning",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/support/anti-fouling-paints/,Naval,"marine, protection, coating, prevent fouling, long-lasting","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Technology, Application, Navigation, Communication, Fish finding, Maritime communications, Surveillance & monitoring",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/fisherycatchpaints/,Naval,"1. Transducer maintenance
2. Paint application guidelines
3. Safety precautions
4. Recommended primer thickness
5. Recommended paint thickness","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Technology, Application, Navigation, Communication, Fish finding, Maritime communications, Surveillance & monitoring",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/cp60paints/,Naval,"1. Transducer maintenance
2. Paint application guidelines
3. Safety precautions
4. Recommended primer thickness
5. Recommended paint thickness","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Technology, Application, Navigation, Communication, Fish finding, Maritime communications, Surveillance & monitoring",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/support/anti-fouling-paints/,Naval,"marine, boat maintenance, protective coating, corrosion prevention, underwater surfaces","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Technology, Application, Navigation, Communication, Fish finding, Maritime communications, Surveillance & monitoring",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/support/anti-fouling-paints/,Naval,"marine, boat maintenance, corrosion prevention, protective coating, underwater protection","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Technology, Application, Navigation, Communication, Surveillance & monitoring, Underwater navigation & positioning, Naval",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60paints/,Naval,"1. Transducer maintenance
2. Paint application guidelines
3. Safety precautions
4. Recommended primer thickness
5. Recommended paint thickness","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Fish finding, Maritime communications, Surveillance & monitoring, Underwater navigation & positioning, Naval, Fishery research, Surface navigation & positioning",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/support/anti-fouling-paints/,Naval,"marine, boat maintenance, corrosion protection, underwater coatings, hull protection","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Technology, Application, Navigation, Communication, Fish finding, Maritime communications, Surveillance & monitoring",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
