Product_Name,Product category,url,image_url,product_tags
Simrad ES120-7DD,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-120khz-transducers/simrad-es120-7dd/,https://www.kongsberg.com/contentassets/2ec4022eddf44e5aaee007a416ca7939/bm2709a_es120-7_200x285-1.jpg,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Fish Stock Assessment, Scientific Research"
Simrad ES120-7DD,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-120khz-transducers/simrad-es120-7dd/,https://www.kongsberg.com/contentassets/2ec4022eddf44e5aaee007a416ca7939/bm2709a_es120-7_200x285-1.jpg,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Fish Stock Assessment, Scientific Research"
Simrad ES120-7G,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-120khz-transducers/simrad-es120-7g/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/120-and-es120/bm2714a_es120-7g_165x223.png,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Fish Stock Assessment, Scientific Research"
Simrad ES120-7G,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-120khz-transducers/simrad-es120-7g/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/120-and-es120/bm2714a_es120-7g_165x223.png,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Fish Stock Assessment, Scientific Research"
Simrad ES18,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/td18khz/es18/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/018-khz/es18/media/bm010401_002_001_transducer_12_16_60_250px_web.jpg,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Marine Navigation, Scientific Research"
Simrad ES18,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/td18khz/es18/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/018-khz/es18/media/bm010401_002_001_transducer_12_16_60_250px_web.jpg,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Marine Navigation, Scientific Research"
Simrad ES200-7C,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/es200_7c/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/200-and-es200/bm2727a_es200-7c_w200.png,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Wideband Technology, Fish Stock Assessment, Scientific Research"
Simrad ES200-7C,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/es200_7c/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/200-and-es200/bm2727a_es200-7c_w200.png,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Wideband Technology, Fish Stock Assessment, Scientific Research"
Simrad ES200-7CD,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/simrad-es200-7cd/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/200-and-es200/es200_7cdk_image3_no_background_400px_72ppi.png,"Sonar Technology, Oceanographic Instrument, Split-Beam Transducer, Wideband Technology, Environmental Monitoring, Scientific Research"
Simrad ES200-7CD,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/simrad-es200-7cd/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/200-and-es200/es200_7cdk_image3_no_background_400px_72ppi.png,"Sonar Technology, Oceanographic Instrument, Split-Beam Transducer, Wideband Technology, Environmental Monitoring, Scientific Research"
Simrad ES200-7CDK,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/es200-7cdk/,https://www.kongsberg.com/contentassets/8c013f45b1d34dc8820cfd9a6e605959/photo1.png,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Wideband Technology, Scientific Research, Environmental Monitoring"
Simrad ES200-7CDK,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/es200-7cdk/,https://www.kongsberg.com/contentassets/8c013f45b1d34dc8820cfd9a6e605959/photo1.png,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Wideband Technology, Scientific Research, Environmental Monitoring"
Simrad ES333-7C,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/333-khz/simrad-es333-7c/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/200-and-es200/bm2727a_es200-7c_w200.png,"Sonar Technology, Oceanographic Instrument, Split-Beam Transducer, Wideband Technology, Environmental Monitoring, Scientific Research"
Simrad ES333-7C,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/333-khz/simrad-es333-7c/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/200-and-es200/bm2727a_es200-7c_w200.png,"Sonar Technology, Oceanographic Instrument, Split-Beam Transducer, Wideband Technology, Environmental Monitoring, Scientific Research"
Simrad ES333-7CD,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/333-khz/simrad-es333-7cd/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/200-and-es200/es333-7cd.png,"Oceanographic Instrument, Sonar Technology, Split-Beam Transducer, Wideband Technology, Environmental Monitoring, Fish Stock Assessment"
Simrad ES333-7CD,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/333-khz/simrad-es333-7cd/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/200-and-es200/es333-7cd.png,"Oceanographic Instrument, Sonar Technology, Split-Beam Transducer, Wideband Technology, Environmental Monitoring, Fish Stock Assessment"
Simrad ES333-7CDK,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/333-khz/es333-7cdk/,"https://www.kongsberg.com/globalassets/discovery/simrad/transducers/es333/bm010413_002_001_es333_7cdk_600px_150mm_300ppi.png?width=750&rxy=0.5,0.5","Oceanographic Instrument, Sonar Technology, Split-Beam Transducer, Wideband Technology, Environmental Monitoring, Scientific Research"
Simrad ES333-7CDK,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/333-khz/es333-7cdk/,"https://www.kongsberg.com/globalassets/discovery/simrad/transducers/es333/bm010413_002_001_es333_7cdk_600px_150mm_300ppi.png?width=750&rxy=0.5,0.5","Oceanographic Instrument, Sonar Technology, Split-Beam Transducer, Wideband Technology, Environmental Monitoring, Scientific Research"
Simrad ES38-10,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38-10/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/es38-10/media/bm2720a_38khz_250x172-es38-10.png,"Oceanographic Instrument, Sonar Technology, Split-Beam Transducer, Environmental Monitoring, Fish Stock Assessment, Scientific Research"
Simrad ES38-10,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38-10/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/es38-10/media/bm2720a_38khz_250x172-es38-10.png,"Oceanographic Instrument, Sonar Technology, Split-Beam Transducer, Environmental Monitoring, Fish Stock Assessment, Scientific Research"
Simrad ES38-12,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38_12/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Environmental Monitoring, Fish Stock Assessment, Scientific Research"
Simrad ES38-12,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38_12/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Environmental Monitoring, Fish Stock Assessment, Scientific Research"
Simrad ES38-18/200-18C,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38-18-200-18c/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/es38-18200-18c/media/bm010412_001_001_es38-18_200-18c_photo_250px_web.png,"Oceanographic Instrument, Sonar Technology, Split-Beam Transducer, Fish Stock Assessment, Scientific Research, Environmental Monitoring"
Simrad ES38-18/200-18C,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38-18-200-18c/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/es38-18200-18c/media/bm010412_001_001_es38-18_200-18c_photo_250px_web.png,"Oceanographic Instrument, Sonar Technology, Split-Beam Transducer, Fish Stock Assessment, Scientific Research, Environmental Monitoring"
Simrad ES38-18/200-18CR,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38-18-200-18cr/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/es38-18200-18cr/media/es38-18-200-18cr.png,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Fish Stock Assessment, Scientific Research, Marine Navigation"
Simrad ES38-18/200-18CR,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38-18-200-18cr/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/es38-18200-18cr/media/es38-18-200-18cr.png,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Fish Stock Assessment, Scientific Research, Marine Navigation"
Simrad ES38-18DK,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38-18dk/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/38-and-es38/es38-18dk-split/bm010416_001_001_es38_18dk_photo_250px_web.png,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Environmental Monitoring, Fish Stock Assessment, Scientific Research"
Simrad ES38-18DK,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38-18dk/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/38-and-es38/es38-18dk-split/bm010416_001_001_es38_18dk_photo_250px_web.png,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Environmental Monitoring, Fish Stock Assessment, Scientific Research"
Simrad ES38-7,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38_7/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/es38-7/media/es38-7.png,"Oceanographic Instrument, Sonar Technology, Split-Beam Transducer, Wideband Technology, Environmental Monitoring, Fish Stock Assessment"
Simrad ES38-7,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38_7/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/es38-7/media/es38-7.png,"Oceanographic Instrument, Sonar Technology, Split-Beam Transducer, Wideband Technology, Environmental Monitoring, Fish Stock Assessment"
Simrad ES38B,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38b/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/38-and-es38/es38b/bm2718a_es38b.png,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Fish Stock Assessment, Scientific Research"
Simrad ES38B,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38b/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/38-and-es38/es38b/bm2718a_es38b.png,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Fish Stock Assessment, Scientific Research"
Simrad ES38DD,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38dd/,"https://www.kongsberg.com/contentassets/42d08d9797044d10b8dd5fe25cc3a6f5/limited_maintenance_banner3_tilt.png?width=500&rxy=0.5,0.5","Echo Sounder System, Sonar Technology, Split-Beam Transducer, Fish Stock Assessment, Scientific Research"
Simrad ES38DD,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38dd/,"https://www.kongsberg.com/contentassets/42d08d9797044d10b8dd5fe25cc3a6f5/limited_maintenance_banner3_tilt.png?width=500&rxy=0.5,0.5","Echo Sounder System, Sonar Technology, Split-Beam Transducer, Fish Stock Assessment, Scientific Research"
Simrad ES70,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/es70/,"https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/es70/es70-images/cd019902_xxx_es70_logo_250x250px.png?width=500&rxy=0.5,0.5","Echo Sounder System, Sonar Technology, Split-Beam Transducer, Wideband Technology, Fish Stock Assessment, Marine Navigation"
Simrad ES70,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/es70/,"https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/es70/es70-images/cd019902_xxx_es70_logo_250x250px.png?width=500&rxy=0.5,0.5","Echo Sounder System, Sonar Technology, Split-Beam Transducer, Wideband Technology, Fish Stock Assessment, Marine Navigation"
Simrad ES70-11,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-70khz-transducers/simrad-es70-11/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/70-and-es70/bm2704a_es70-11_250x127.png,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Fish Stock Assessment, Scientific Research"
Simrad ES70-11,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-70khz-transducers/simrad-es70-11/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/70-and-es70/bm2704a_es70-11_250x127.png,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Fish Stock Assessment, Scientific Research"
Simrad ES70-18CD,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-70khz-transducers/simrad-es70-18cd/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/70-and-es70/bm010409_001_011_es70-18cd_250px_web.jpg,"Oceanographic Instrument, Sonar Technology, Split-Beam Transducer, Wideband Technology, Environmental Monitoring, Scientific Research"
Simrad ES70-18CD,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-70khz-transducers/simrad-es70-18cd/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/70-and-es70/bm010409_001_011_es70-18cd_250px_web.jpg,"Oceanographic Instrument, Sonar Technology, Split-Beam Transducer, Wideband Technology, Environmental Monitoring, Scientific Research"
Simrad ES70-7C,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-70khz-transducers/es70_7c/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/70-and-es70/es70-7c-image.png,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Wideband Technology, Environmental Monitoring, Fish Stock Assessment"
Simrad ES70-7C,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-70khz-transducers/es70_7c/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/70-and-es70/es70-7c-image.png,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Wideband Technology, Environmental Monitoring, Fish Stock Assessment"
Simrad ES70-7CD,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-70khz-transducers/simrad-es70-7cd/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/70-and-es70/es70-7cd-image.png,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Wideband Technology, Fish Stock Assessment, Scientific Research"
Simrad ES70-7CD,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-70khz-transducers/simrad-es70-7cd/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/70-and-es70/es70-7cd-image.png,"Echo Sounder System, Sonar Technology, Split-Beam Transducer, Wideband Technology, Fish Stock Assessment, Scientific Research"
Simrad ES80,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/es80/,"https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/es80/es80-images/cd019902_xxx_es80_logo_250x250px.png?width=500&rxy=0.5,0.5","Echo Sounder System, Oceanographic Instrument, acoustic Doppler, Wideband Technology, Environmental Monitoring, Fish Stock Assessment"
Simrad ES80,Fishery & ocean research,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/es80/,"https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/es80/es80-images/cd019902_xxx_es80_logo_250x250px.png?width=500&rxy=0.5,0.5","Echo Sounder System, Oceanographic Instrument, acoustic Doppler, Wideband Technology, Environmental Monitoring, Fish Stock Assessment"
Simrad FM90,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/simrad-trawl-sonars/fm90/,"https://www.kongsberg.com/globalassets/discovery/simrad/trawl-sonars/fm90/fm90-images/cd019902_xxx_fm90_logo_250x250px.png?width=500&rxy=0.5,0.5","Echosounder Transducer, Software Documentation, Broadband Sweeps, Frequency Adjustment, Fish Finding, Hydroacoustic Synchronization"
Simrad FS70,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/simrad-trawl-sonars/Simrad-FS70/,"https://www.kongsberg.com/globalassets/discovery/simrad/trawl-sonars/fs70/fs70-images/cd019902_xxx_fs70_logo_250x250px.png?width=500&rxy=0.5,0.5","Echosounder Transducer, Transceiver Marine Research, Broadband Sweeps, Dual Frequency, Fish Finding, Hydroacoustic Synchronization"
Simrad FX,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/fx/,"https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-systems/fx-system/fx-system-images/cd019902_xxx_fx_logo_250x250px.png?width=500&rxy=0.5,0.5","Echosounder Transducer, Software Documentation, Broadband Sweeps, Frequency Adjustment, Fish Finding, Underwater Survey"
Simrad ITI,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/iti/,https://www.kongsberg.com/contentassets/31d9e13968174e7cb17af1040cff8137/bm0808a_iti_display_w250p.gif,"Transceiver Marine Research, Software Documentation, Broadband Sweeps, Frequency Adjustment, Fish Finding, Underwater Survey"
Simrad MF90,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/mf90/,"https://www.kongsberg.com/globalassets/discovery/simrad/sonars/mf90/mf90-media/cd019902_xxx_mf90_logo_250x250px.png?width=500&rxy=0.5,0.5","Echosounder Transducer, Software Documentation, Broadband Sweeps, Frequency Adjustment, Fish Finding, Hydroacoustic Synchronization"
Simrad PI Configurator,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pi-configurator/,https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-sensors/px-family-common-blocks/px-family-images/bm0119c_pi_configurator_w250p.png,"Software Documentation, Transceiver Marine Research, Frequency Adjustment, Hydroacoustic Synchronization, Fish Finding, Underwater Survey"
Simrad PI50,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/simrad-pi50/,"https://www.kongsberg.com/contentassets/7068abe01014417dad0c53def040caad/bm012111-003_0500_pi50_screen_capture.jpg?width=750&rxy=0.5,0.5","Transceiver Marine Research, Software Documentation, Split-Beam Transducer, Broadband Sweeps, Fish Finding, Underwater Survey"
Simrad PX Configurator,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxc/,"https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-sensors/px-configurator/px-configurator-media/bm010315_px_configurator_start_dbox.png?width=750&rxy=0.5,0.5","Software Documentation, Transceiver Marine Research, Frequency Adjustment, Fish Finding, Hydroacoustic Synchronization, Underwater Survey"
Simrad PX Configurator,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxc/,"https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-sensors/px-configurator/px-configurator-media/bm010315_px_configurator_start_dbox.png?width=750&rxy=0.5,0.5","Software Documentation, Transceiver Marine Research, Frequency Adjustment, Fish Finding, Hydroacoustic Synchronization, Underwater Survey"
Simrad PX Flow,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxflow/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360,"Echosounder Transducer, Software Documentation, Frequency Adjustment, Split-Beam Transducer, Fish Finding, Hydroacoustic Synchronization"
Simrad PX MultiCatch,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxmulticatch/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360,"Echosounder Transducer, Software Documentation, Frequency Adjustment, Split-Beam Transducer, Fish Finding, Underwater Survey"
Simrad PX MultiSensor,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxmultisensor/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360,"Echosounder Transducer, Transceiver Marine Research, Split-Beam Transducer, Frequency Adjustment, Fish Finding, Underwater Survey"
Simrad PX TrawlEye,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxtrawleye/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360,"Echosounder Transducer, Software Documentation, Broadband Sweeps, Frequency Adjustment, Fish Finding, Underwater Survey"
Simrad PX Universal,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/simrad-px-universal/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360,"Echosounder Transducer, Software Documentation, Frequency Adjustment, Split-Beam Transducer, Fish Finding, Underwater Survey"
Simrad PxPos,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxpos/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/logo-and-bottom-logo-line/simrad_logo_200px.png,"Echosounder Transducer, Transceiver Marine Research, Broadband Sweeps, Dual Frequency, Fish Finding, Underwater Survey"
Simrad SH90,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/sh90/,https://www.kongsberg.com/globalassets/discovery/simrad/sonars/sh90/bm011016-003_0300_sh90_display_with_screen_capture.png,"Echosounder Transducer, Transceiver Marine Research, Broadband Sweeps, Frequency Adjustment, Fish Finding, Fish Stock Assessment"
Simrad SN90,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/sn90/,"https://www.kongsberg.com/globalassets/discovery/simrad/sonars/sn90/sn90-images/cd019902_xxx_sn90_logo_250px.png?width=500&rxy=0.5,0.5","Echosounder Transducer, Software Documentation, Broadband Sweeps, Split-Beam Transducer, Fish Finding, Underwater Survey"
Simrad ST90,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/simrad-st90/,"https://www.kongsberg.com/globalassets/discovery/simrad/sonars/st90/st90-images/cd019902_xxx_st90_logo_250x250px.png?width=500&rxy=0.5,0.5","Echosounder Transducer, Transceiver Marine Research, Frequency Adjustment, Dual Frequency, Fish Finding, Fish Stock Assessment"
Simrad SU90,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/simrad-su90-fish-finding-omni-sonar/,"https://www.kongsberg.com/globalassets/discovery/simrad/sonars/su90/su90-images/cd019902_xxx_su90_logo_250x250px.png?width=500&rxy=0.5,0.5","Echosounder Transducer, Transceiver Marine Research, Frequency Adjustment, Broadband Sweeps, Fish Finding, Underwater Survey"
Simrad SX90,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/sx90/,"https://www.kongsberg.com/globalassets/discovery/simrad/sonars/sx90/sx90-images/cd019902_xxx_sx90_logo_250x250px.png?width=500&rxy=0.5,0.5","Echosounder Transducer, Transceiver Marine Research, Frequency Adjustment, Split-Beam Transducer, Fish Finding, Underwater Survey"
Simrad SY50,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/simrad-sy50/,"https://www.kongsberg.com/globalassets/discovery/simrad/sonars/sy50/sy50-media/cd019902_xxx_sy50_logo_250x250px.png?width=500&rxy=0.5,0.5","Echosounder Transducer, Transceiver Marine Research, Frequency Adjustment, Split-Beam Transducer, Fish Finding, Underwater Survey"
Simrad TU40,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/trigger-systems/tu40/,"https://www.kongsberg.com/globalassets/discovery/simrad/trigger-systems/tu40/tu40-images/cd019902_xxx_tu40_logo_250x250px.png?width=500&rxy=0.5,0.5","Software Documentation, Transceiver Marine Research, Frequency Adjustment, Hydroacoustic Synchronization, Fish Finding, Underwater Survey"
Simrad TV80,Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/simrad-tv80/,"https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-systems/tv80/tv80-media/cd019902_xxx_tv80_logo_250x250px.png?width=500&rxy=0.5,0.5","Echosounder Transducer, Software Documentation, Frequency Adjustment, Split-Beam Transducer, Fish Finding, Hydroacoustic Synchronization"
Single beam bottom mapping transducers,Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/td_bottommapping/,"https://www.kongsberg.com/contentassets/e811bd38413e4c5692fd22fdd3e3aa45/transducers.jpg?width=1500&rxy=0.5,0.5","Single beam echo sounder, High-Resolution Sonar, Seafloor Mapping, Oceanography"
"Single beam echo sounder, EA600 - To 11.000 m",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/EA-600/,"https://www.kongsberg.com/contentassets/0b214d7a4ade43ec8f415e917938f785/ea600-600x469.jpg?width=500&rxy=0.5,0.5","Single beam echo sounder, High-Resolution Sonar, Seafloor Mapping, Deep Sea Exploration"
"Single beam echo sounder, remote display",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/RD-301/,"https://www.kongsberg.com/contentassets/722ae1a296fd46adb0c900b719f1dd45/rd-remote-display-400x384.jpg?width=500&rxy=0.5,0.5","Single beam echo sounder, Seafloor Mapping, High-Resolution Sonar, Oceanography, Subsea Survey, NMEA 0183 protocols"
"Sonar Processing Software, MS1000",Communication solutions,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonar-processing-software-ms1000/,"https://www.kongsberg.com/contentassets/0f53a62b171e422fa71c1383a098fdff/ms-1000-processor-500x268.jpg?width=500&rxy=0.5,0.5","Subsea, Modem Software, Underwater Mapping, Subsea Communication"
"Sub-bottom profiler, SBP 120/300",Geophysical survey,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/SBP-120-300/,"https://www.kongsberg.com/contentassets/e83ce224380d48748ac3a3daa2ae3a38/pile-of-sand-700x274.jpg?width=1500&rxy=0.5,0.5","Sub-bottom profiler, Sub-Bottom Profiling, Seafloor Mapping, Oceanography"
"Sub-bottom profiler, SBP 120/300",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/SBP-120-300/,"https://www.kongsberg.com/contentassets/e83ce224380d48748ac3a3daa2ae3a38/pile-of-sand-700x274.jpg?width=1500&rxy=0.5,0.5","Sub-bottom profiler, Sub-Bottom Profiling, Seafloor Mapping, Oceanography"
